candle_24h,nb,V,V_EUR,Pmin,PQ1,Pmed,PQ3,Pmax,P_open,P_close,return
16795,10611,14022.985897120292,0.0,370.82,380.5,384.8999,391.811,416.58,414.999,380.0,-0.08433514297624818
16796,4144,4601.350719580109,0.0,374.0,382.49525,384.1371,386.01099999999997,389.5,381.67,386.89,0.013676736447716536
16797,4181,4561.4484860300345,0.0,382.0,385.85126,387.83,389.09,392.9287,386.89,385.25998,-0.004213135516555098
16798,4537,5532.1706450700585,0.0,383.0,387.087,391.56,393.9,396.0,385.07998,395.98,0.028305859993033238
16799,3946,4664.3714001300605,0.0,386.6,390.100045,391.4399,395.059975,397.99,395.97,390.08,-0.014874864257393344
16800,3466,4366.916596510043,0.0,382.0,388.41,389.954895,395.99,397.99,390.11,395.77,0.014508728307400397
16801,2389,2730.9727813999953,0.0,394.0,397.75999,398.54655,399.30482,402.0,396.66701,399.43153,0.006969372118946833
16802,1718,2340.9756311100004,0.0,396.101,398.0,398.71001,399.5,401.3,399.94,398.2,-0.0043506525978897065
16803,3071,3566.9319275200482,0.0,389.1,391.49,392.99,395.200005,399.28,398.22,395.37,-0.007156847973482052
16804,4347,4497.057518250061,0.0,393.69,395.77,398.17989,400.10855,402.8012,395.37,399.44002,0.010294205427827096
16805,3473,4489.7963871500315,0.0,399.04,400.33128,401.7999,402.3141,404.0,399.45,401.9,0.006133433471022628
16806,2731,2986.153329930012,0.0,397.09,400.4698,401.1,401.7,402.61,401.799,399.379,-0.006022911953489221
16807,7631,10157.23192956011,0.0,399.00001000000003,410.407425,416.7,418.47,421.6,399.59,420.50943,0.052352236041943084
16808,5249,6117.466714590091,0.0,411.11,416.43,419.04,420.56030999999996,425.99998,420.0,417.02,-0.007095238095238139
16809,2801,2687.48816838002,0.0,409.45853,412.48882000000003,413.67998,414.31,418.0,417.07,412.69,-0.010501834224470702
16810,2986,3412.296880560015,0.0,404.25978,407.19,409.12076,410.19,413.24362,412.7,412.19002,-0.0012357160164768225
16811,4546,4131.983774780016,0.0,408.758,411.73445,413.33,413.9,415.5,412.7,414.73,0.004918827235279936
16812,5607,5234.838320060036,0.0,397.0,412.29128,413.11,413.914375,415.45,414.73,404.0202,-0.02582354785040877
16813,6611,6947.417421090144,0.0,389.69,397.19,399.0001,400.58808,404.50748,403.89999,398.80013,-0.012626541535690644
16814,3684,3992.1037240100018,0.0,392.4517,397.3148975,398.717175,399.499,400.999,398.79,398.30699999999996,-0.0012111637704054867
16815,16040,21199.70921760011,0.0,331.15,357.5475,363.32491,379.08456,398.9899,398.30699999999996,333.64,-0.16235466612437147
16816,9499,17396.11921096,0.0,324.5,336.97998999999993,340.80885,346.08841,361.89999,333.47211,358.915,0.07629690530941262
16817,3932,5653.939225580017,0.0,348.78,354.0494325,355.27001,356.37250250000005,361.87,358.0,350.01,-0.02231843575418997
16818,6019,6056.429171920075,0.0,344.61001,352.01,354.51,356.57605,358.5,350.96999,357.26,0.017921788697660434
16819,4322,4821.887590030027,0.0,347.0,350.7009175,354.20001,355.67805249999986,358.3,357.23999,348.64414,-0.024061835854378967
16820,9238,15130.63680208998,0.0,345.0,363.11025000000006,373.99899,379.2777975,393.3,348.8168,385.99011,0.10656972370596833
16821,6266,8440.142718520177,0.0,373.0,378.675585,381.774,384.0,390.14,387.55989,379.0,-0.02208662511489513
16822,8003,10206.329435310201,0.0,347.23,355.411,363.0,366.82800000000003,379.62999,378.88,356.30001,-0.05959667968750002
16823,7546,7767.878061790166,0.0,353.68952,358.81159249999996,361.56547,363.00963,368.42,356.47,358.29,0.005105618986169925
16824,7921,6456.090696020142,0.0,358.29,361.85008999999997,370.83738,373.0,376.71533,358.29,372.54,0.039772251528091766
16825,7396,6868.5541880801065,0.0,358.985,362.62542,365.948995,369.02,372.56,372.56,363.26677,-0.024944250590508896
16826,6006,3910.142354679976,0.0,361.25,363.6218725,364.535335,366.00132,369.56999,363.0,365.36,0.006501377410468357
16827,5378,3957.6139898700044,0.0,361.99,363.91999,364.4899,364.9999,366.99,364.08662000000004,365.0,0.002508688729072268
16828,7513,6101.814122730279,0.0,346.26936,351.0,352.42,353.53469,364.95799,364.67,349.88728,-0.040537252858749116
16829,10174,8101.889068420163,0.0,333.97866,344.55897999999996,348.569905,351.63749,357.0,349.025,350.46927,0.0041380130363155
16830,3612,2015.7675859099893,0.0,347.2711,349.37474,349.99998999999997,350.55555,351.99,350.46927999999997,349.49,-0.0027941963986116477
16831,4949,2482.5611014199985,0.0,341.5,349.32,350.0,350.48466,351.68733,349.48965,342.01,-0.021401635212945483
16832,7273,5122.524242810055,0.0,340.40001,342.7082,344.97478,346.4999,350.0,342.01,342.36572,0.0010400865471770398
16833,4659,4465.345433120012,0.0,339.911,342.3833,342.99,343.5,344.99,342.2781,343.23,0.0027810718827760914
16834,5605,5237.551548930066,0.0,332.911,335.0,337.333,341.6371,343.6,342.32884,334.59,-0.022606450569575262
16835,5780,6947.788138530161,0.0,333.90847,336.89966,343.47,345.79,351.0,334.28116,347.86,0.04062101495639184
16836,5004,5092.525723250029,0.0,343.1978299999999,346.15167,347.15338000000014,348.49965,350.0,347.65489,346.28,-0.0039547552459279186
16837,4771,4685.884477490061,0.0,330.22,335.60903,336.64,337.73,346.2,346.2,336.99944,-0.02657585210860773
16838,4988,4037.22423136005,0.0,332.8332,335.20863749999995,336.93384,338.45846,341.77135,336.96,335.03,-0.005727682811016165
16839,7286,5228.1726485400895,0.0,330.04223,335.1894575,337.0,338.2901,340.0,335.03,332.31,-0.00811867593946802
16840,8031,6936.291630350128,0.0,330.45,332.0,332.78,334.35,336.5,332.73544,331.8936,-0.002530058114639038
16841,11339,9442.59070052033,0.0,330.84379,335.48,336.99,338.4945,343.25,331.8936,336.999,0.01538264070171896
16842,10667,9335.630992980292,0.0,327.45688,331.51931,333.25,335.4,340.63063,336.93199999999996,333.05,-0.011521612669618809
16843,9221,7643.671256510072,0.0,332.00581,335.24516,337.28799,338.43362,339.98288,333.03302,339.98288,0.02086838115932151
16844,9336,6460.822074990045,0.0,339.37545,343.14258,344.12002,344.8735425,347.0,339.54011,345.98,0.018966507373753255
16845,8737,7113.088124650129,0.0,346.139,350.9551,353.3044,355.38,361.65488,346.139,361.15317999999996,0.0433761581330044
16846,9980,6825.4229442003125,0.0,352.15,356.51,358.18134,359.01,364.46999,361.0,356.62,-0.012132963988919656
16847,9693,6404.194262570098,0.0,355.4501,359.02001,363.14789,364.96,367.22281,357.10209,364.44213,0.020554458250300323
16848,11393,8518.562604690185,0.0,362.211,368.99999,372.19173,374.5,377.5,364.6,371.97,0.020213933077345047
16849,10174,6988.316479710164,0.0,370.5,376.0,378.0,379.195,382.59689,371.97,378.95,0.018764954162970027
16850,5637,4790.881734230067,0.0,371.67,375.28001,376.56949,377.8401,379.68,378.09,375.31986,-0.007326668253590334
16851,8373,8365.104825740284,0.0,375.25542,385.111,387.99,393.5,397.871,375.25542,392.0,0.04462182051894143
16852,10906,11442.9108562407,0.0,380.0,385.93948,390.0,392.8882675,400.0,392.01,389.0,-0.0076783755516440675
16853,15702,9478.908675220906,0.0,377.111,384.011,389.0,391.79,395.0,389.111,393.88912999999997,0.012279606590407449
16854,11571,8175.013799810271,0.0,376.63729,381.0,382.51,390.2,395.6,393.98764,380.54,-0.03413213673403556
16855,7095,6126.108139470151,0.0,373.122,380.0,382.6661,383.831005,385.75539,380.54,385.0652,0.01189152257318543
16856,7434,5366.806083550081,0.0,378.1,382.511,383.24188,383.84,387.98,385.0652,383.71039,-0.003518391171157473
16857,6751,5835.034839720081,0.0,378.50001000000003,384.03,386.2,387.5,395.5961,383.71039,395.5961,0.03097573146247085
16858,3806,3811.550229280043,0.0,391.001,392.6,393.285,394.7148075,397.48845,395.13443,393.28733,-0.0046746116252132505
16859,5403,4166.956683980083,0.0,383.15022,386.9,391.0,393.15,395.4,393.38763,391.27999,-0.005357667194568379
16860,6879,4895.388636070141,0.0,389.911,395.611,397.611,398.85181,399.99,390.39001,398.96287,0.021959732012609624
16861,7610,5942.877811620142,0.0,391.78,395.611,396.91,397.86,399.833,398.96287,395.8,-0.007927730217100148
16862,7329,6199.502177050068,0.0,386.559,393.51,394.6,395.811,397.96,396.494,387.066,-0.023778417832300246
16863,10000,11009.281625050151,0.0,381.0,384.941,386.5,387.95,390.0,386.65,384.15,-0.006465795939480151
16864,9310,9848.724638930136,0.0,369.469,375.82225,381.927,384.6045,387.499,384.314,371.152,-0.03424803676160648
16865,12662,13393.693736750332,0.0,352.78,360.26,362.768,368.0,371.699,370.017,358.13,-0.03212555098819784
16866,8213,7945.8059946001395,0.0,354.0,360.908,366.965,369.42,371.88,358.13,365.6,0.02085834752743425
16867,8457,9395.099564130069,0.0,363.43,369.9,372.282,373.69300000000004,375.83,365.6,373.548,0.0217396061269146
16868,6473,6949.362606880069,0.0,369.73,372.0,372.57,373.43,376.0,373.598,373.79,0.0005139213807354623
16869,6075,6613.814373840016,0.0,371.079,372.991,374.0,374.88,375.99,373.79,374.9,0.0029695818507717076
16870,7813,8515.63586009012,0.0,371.4,372.718,374.19,375.49699999999996,381.0,374.07800000000003,372.22,-0.004966878565432736
16871,6406,6416.093218730052,0.0,371.616,376.61,377.785,379.176,381.5,372.22,376.49,0.011471710278867286
16872,9057,8221.778124360138,0.0,363.205,366.13,368.86,370.124,377.975,376.48900000000003,366.0,-0.027860043719736768
16873,6047,5883.387998370021,0.0,365.755,367.119,367.827,368.7185,372.0,365.756,368.044,0.006255536477870679
16874,8602,7896.197837550136,0.0,367.002,370.1,371.849,372.44,374.5,368.059,373.51,0.014810125550523053
16875,7792,7967.380213920074,0.0,371.911,373.74625000000015,374.2855,374.919,376.049,373.78,373.3,-0.0012841778586333175
16876,6571,7351.910360140047,0.0,371.311,372.99,373.849,374.9845,375.99,373.377,372.65,-0.0019470936881489094
16877,7915,8314.782052810127,0.0,370.13,371.73,372.212,373.0,375.0,372.829,371.48900000000003,-0.0035941410137087827
16878,10236,10637.727735090106,0.0,359.001,363.838,367.3,369.0,372.838,371.48900000000003,363.0,-0.022851282272153352
16879,5273,4657.055690850062,0.0,359.58,361.99800000000016,362.83,363.67199999999997,365.494,362.51,364.717,0.006088107914264417
16880,3527,3524.939574930012,0.0,363.36300000000006,365.344,365.98,366.597,367.77,364.55,365.154,0.0016568371965436427
16881,6044,5595.847774180029,0.0,361.615,363.50075,364.789,366.0,367.99,365.311,367.49,0.005964780693710374
16882,5329,5733.1034894000195,0.0,366.0,370.55,371.17900000000003,371.68,372.9,367.19,371.119,0.010700182466842862
16883,4667,4910.605739450017,0.0,369.769,371.38,371.898,372.574,374.26199999999994,371.119,372.5,0.0037211783821361117
16884,5541,6457.021474390022,0.0,370.5,372.26,372.806,373.42,375.0,372.281,371.577,-0.00189104466787187
16885,4095,4021.010320150027,0.0,370.275,372.64,373.301,373.69,374.21,371.577,372.79,0.003264464700452456
16886,2301,3659.970347500015,0.0,372.53,373.48699999999997,373.83099999999996,374.13,375.5,373.0,373.89099999999996,0.002388739946380749
16887,3622,4259.356221790042,0.0,373.00199999999995,376.0,381.95,383.655,385.991,373.89,381.501,0.02035625451335952
16888,4825,5488.69395265005,0.0,376.043,377.5,378.466,381.001,382.99,381.5,377.07,-0.011612057667103557
16889,5988,5776.157116200115,0.0,364.0,368.34,369.711,374.70225,379.789,377.13599999999997,368.83,-0.02202388528276282
16890,5346,5846.963351460097,0.0,362.0,364.76,365.73,366.3725000000002,369.319,368.83,365.81,-0.008188054117072857
16891,6056,8237.674630920088,0.0,364.0,366.3,367.23,367.989,369.859,365.81,367.341,0.004185232771110703
16892,3142,3536.7265516700177,0.0,365.567,366.85,367.1615,367.65925,369.528,367.45,367.835,0.001047761600217692
16893,2529,2934.205862570004,0.0,367.343,369.9,370.335,370.85,372.2,367.836,369.854,0.005486140562642126
16894,1820,2252.151911300005,0.0,367.476,368.89974999999987,369.3,369.6,371.0,370.28,369.625,-0.0017689316193150394
16895,4540,5764.751454920037,0.0,366.323,368.461,368.919,369.55,370.99,369.64,369.01,-0.0017043609998917744
16896,4434,5339.061080850048,0.0,368.32,371.37,371.6,371.922,372.989,369.001,372.47,0.009401058533716849
16897,4679,5917.6589953900375,0.0,370.255,371.56,372.46,372.939,373.99,371.954,371.15,-0.002161557611962852
16898,3990,5451.285315890049,0.0,367.41,370.71025,371.172,371.827,372.99,371.499,371.566,0.00018035041817057496
16899,5586,5482.154853290049,0.0,366.72,371.339,372.8175,373.19875,374.47,371.566,368.402,-0.008515310873438332
16900,3441,3324.046126070008,0.0,364.3,366.8,367.326,367.787,369.017,368.45,367.54,-0.0024698059438186142
16901,3985,4034.389614620006,0.0,366.751,368.972,369.701,370.07,371.98,367.82,369.196,0.0037409602522972545
16902,4520,5154.203306630064,0.0,368.397,369.971,370.34,370.821,371.398,369.149,370.5,0.0036597688196365135
16903,5972,5599.3269503300635,0.0,370.75,372.93675,373.812,374.822,375.889,370.75,374.15,0.009170600134861706
16904,6006,7181.039396510075,0.0,372.378,374.07975,374.7405,375.8,377.0,374.18,375.96,0.004757068790421649
16905,4310,3849.231282489996,0.0,374.932,376.227,376.664,376.99,377.98800000000006,375.96,377.557,0.004247792318331684
16906,4327,5100.878169779999,0.0,377.18,378.8,379.91,380.8,381.892,377.49,381.0,0.00929825955654452
16907,2839,2582.839400129997,0.0,379.364,381.01300000000003,381.6,382.9,384.271,381.0,380.75,-0.0006561679790026247
16908,3789,2788.2169070400128,0.0,375.255,377.411,378.472,379.42800000000005,381.86300000000006,380.602,378.513,-0.005488673207182154
16909,4465,3879.5090138000096,0.0,377.0,377.77,378.077,379.511,380.89,378.513,378.99,0.0012601944979432026
16910,4182,4415.27439734002,0.0,376.49800000000016,377.792,378.187,379.305,384.66,378.99,383.76,0.012586084065542577
16911,5666,6279.410901180072,0.0,382.5,384.0,385.508,390.09,393.0,383.588,390.6,0.01828002961510788
16912,6219,5582.095624230149,0.0,388.12,391.49,392.7,396.41,399.9,389.834,399.0,0.023512572017833223
16913,4569,3648.682758340021,0.0,392.7,395.2,396.369,397.3,399.0,399.0,396.833,-0.005431077694235522
16914,3512,2784.8599938500456,0.0,395.1,397.37,398.71,399.111,402.92,396.8,401.16,0.010987903225806485
16915,5394,5165.051869620153,0.0,398.464,402.04925,404.088,407.5975,410.794,401.16,409.0,0.0195433243593578
16916,7611,5783.886018330152,0.0,402.174,407.191,408.74,412.21,416.911,408.709,410.04,0.003256595768627599
16917,6110,5450.325175210096,0.0,408.875,412.18,413.11,414.5,417.2,410.1,414.86,0.011606925140209685
16918,7899,7179.494740710185,0.0,391.73800000000006,400.858,403.67,411.989,415.268,414.82,392.84,-0.05298683766452924
16919,7144,7920.842298250117,0.0,384.31,391.639,394.161,396.01,397.987,392.95,396.95,0.010179412138948976
16920,4422,4291.781269880019,0.0,392.624,395.21,396.1,396.98900000000003,399.99,397.51,399.589,0.005230057105481642
16921,5947,4426.979182640073,0.0,390.26,393.6385,396.621,397.7075,399.98,399.551,391.69,-0.01967458472134969
16922,2870,1874.2227727099973,0.0,390.99300000000005,394.0,395.301,396.05400000000003,397.281,391.73900000000003,395.24199999999996,0.008942178338128302
16923,8135,7168.226584730244,0.0,382.0,385.259,386.418,388.49,395.99,395.24199999999996,386.194,-0.022892303955551287
16924,5596,3916.8197243200384,0.0,384.1,387.969,389.0,389.69,394.0,386.89599999999996,392.5,0.014484512633886068
16925,4343,4338.642118700042,0.0,387.278,389.24,390.209,391.4705,393.8,391.89300000000003,390.63,-0.003222818473409775
16926,3324,4138.579533540017,0.0,389.717,391.89,392.99,393.52025,394.49,390.2,393.91,0.00950794464377252
16927,4922,6192.041511600097,0.0,392.24199999999996,395.20425,397.9,401.98975,405.85,393.33,403.87,0.026796837261332772
16928,2339,2177.2673490399993,0.0,401.59,403.0,403.454,404.15650000000005,405.66,403.87,402.87,-0.002476044271671577
16929,2592,2382.7814262800034,0.0,399.93,401.78725,402.211,402.90225,404.975,402.95,403.46,0.0012656657153492766
16930,4882,5942.786219970048,0.0,400.45599999999996,402.54,405.0,406.61,407.99,403.48,406.19,0.006716565876871168
16931,5493,6096.635263210113,0.0,394.551,399.412,400.311,402.0,406.99,405.97,398.452,-0.01851860974948895
16932,4368,4442.161425850029,0.0,395.0,397.4715,398.25199999999995,399.50925,401.02,398.452,397.3,-0.002891188901047019
16933,5039,5127.471130410054,0.0,393.79400000000004,396.0,397.001,398.001,401.98,397.3,401.04,0.009413541404480264
16934,4686,5510.672974020032,0.0,398.472,400.47,401.81,403.407,404.68,401.08,403.33099999999996,0.005612346664007264
16935,4109,3495.6232218000328,0.0,399.784,401.81,402.324,402.97900000000004,404.6,403.11,402.50699999999995,-0.0014958696137530912
16936,2558,2331.025871729997,0.0,401.333,402.8,403.4,404.81075,406.2,402.50699999999995,403.63,0.0027900135898257434
16937,4906,6084.843233290053,0.0,399.785,401.83725,402.97,403.629,405.5,403.63,400.71,-0.00723434828927487
16938,4348,4127.142753390001,0.0,400.0,401.19275,401.644,402.42800000000005,402.99,400.71,401.82599999999996,0.0027850565246688185
16939,5127,6092.911880510077,0.0,400.656,403.31199999999995,403.9,404.24,405.61,401.827,403.92400000000004,0.005218663753306722
16940,8714,9077.626808320134,0.0,388.242,395.919,399.638,400.52875,405.0,403.88199999999995,388.403,-0.03832555053208607
16941,5788,6411.101609330011,0.0,388.279,394.331,395.7995,396.521,398.5,388.403,395.953,0.01943857282255804
16942,2796,2533.4643769900035,0.0,394.16,394.829,395.458,395.984,396.99,395.747,395.18800000000016,-0.001412518604057134
16943,3860,4707.925773710047,0.0,390.0,391.499,392.552,393.846,395.999,395.111,390.05,-0.012809058720207685
16944,6261,6829.10612800005,0.0,387.646,391.99,393.847,394.52,395.982,390.05,394.91,0.012459941033200906
16945,6744,6332.277144230028,0.0,390.49,396.0,397.958,398.99800000000016,400.392,395.0,399.129,0.010453164556962071
16946,4599,4768.195021090026,0.0,398.29,400.659,401.4,402.1695,403.42,399.129,402.1,0.007443708675641219
16947,5026,5666.5928665600395,0.0,399.001,401.961,403.207,404.05275,404.99,402.041,404.194,0.0053551752184479206
16948,12954,12183.113842300307,0.0,403.73,417.92800000000005,421.83099999999996,424.01175,428.28,404.185,423.57,0.04796071106052919
16949,14675,13787.094107930163,0.0,422.001,441.0,443.99,460.6495,484.5,423.93,469.001,0.10631708065010724
16950,13194,11879.977287400263,0.0,452.369,465.68,469.135,478.486,497.66,471.17400000000004,469.91,-0.002682660758021353
16951,9380,6711.9022747801255,0.0,463.5,475.1,478.0,481.0,486.999,469.899,476.0,0.012983641165441932
16952,12022,10852.542501620097,0.0,464.0,475.05199999999996,479.5105,483.51099999999997,488.81800000000004,474.0,476.555,0.005390295358649803
16953,8597,7243.721949520252,0.0,469.16,476.25199999999995,477.978,480.0,485.47,476.5,478.97,0.005183630640084003
16954,6714,6657.962634240114,0.0,474.69300000000004,478.24,479.595,480.40275,484.89,477.711,483.01,0.01109248060019547
16955,11017,11996.669861430493,0.0,481.3,493.54,497.1,501.92,508.713,482.99,501.83,0.03900701877885665
16956,8866,9617.760825920452,0.0,493.78,502.25225,504.999,509.0235,520.81,501.83,504.04,0.0044038817926390144
16957,5844,5377.413421060139,0.0,500.0,506.38675,507.779,509.53,515.388,504.41,505.57,0.0022997165004658275
16958,6977,7425.811038780074,0.0,505.39,512.989,513.98,514.621,518.099,505.511,514.4,0.017584187089895197
16959,10093,9884.285701540317,0.0,490.02099999999996,505.64,508.87,515.65,519.971,514.52,508.11,-0.012458213480525476
16960,6314,5847.17477582004,0.0,502.98,507.353,509.0,510.441,512.56,508.77,511.0,0.004383120073903764
16961,5044,5143.064260740031,0.0,505.04,508.49,509.0,510.1595,512.87,511.0,509.0,-0.003913894324853229
16962,5084,4826.297695560011,0.0,508.5,511.52175,512.6890000000002,514.15,516.737,509.679,515.811,0.012031101928861115
16963,6155,5963.714819740212,0.0,515.61,519.47,520.23,525.799,545.0,516.0,542.915,0.05216085271317823
16964,23759,19934.33331588176,0.0,536.64,562.5,573.211,590.59,609.99,543.0,595.28,0.0962799263351749
16965,24156,18810.86186971152,0.0,580.396,607.2130000000002,612.7995,618.789,634.879,596.22,623.948,0.04650632316929984
16966,13997,11928.861472990378,0.0,587.34,606.366,611.13,614.995,624.46,624.0,611.0,-0.02083333333333333
16967,8271,7208.372954880243,0.0,598.24,606.2695,610.232,615.16,619.9,611.0,617.504,0.010644844517184974
16968,24746,19503.604469641774,0.0,617.0,649.111,661.88,678.11075,696.2669999999997,617.504,682.85,0.10582279628957868
16969,26209,18939.07110759177,0.0,624.928,652.8240000000002,661.8889999999999,671.5,690.28,682.85,664.55,-0.026799443508823413
16970,19968,12203.366053200842,0.0,643.362,665.586,670.0,682.9110000000003,694.26,664.55,674.3,0.014671582273719059
16971,10254,5903.272654660206,0.0,660.015,669.8582500000001,673.98,678.0,683.122,674.3,678.31,0.005946907904493536
16972,16032,12336.971421861022,0.0,622.569,651.3054999999998,657.0,671.0110000000002,678.309,678.309,649.89,-0.041896834628465766
16973,30384,25817.647419191766,0.0,561.67,586.969,598.5554999999998,619.534,649.802,647.8530000000002,592.299,-0.08575093423971207
16974,20165,19482.430403731683,0.0,512.3580000000002,551.5,564.3240000000002,593.493,605.5,592.299,533.217,-0.09975029503679728
16975,18805,22487.99192098044,0.0,490.256,512.61,523.69,541.374,565.5,532.4490000000002,554.433,0.041288461430108434
16976,20807,22360.168811339918,0.0,552.2819999999998,595.89,605.1659999999998,615.0,645.192,554.433,607.95,0.09652563970759326
16977,8383,7976.293295170087,0.0,584.0,600.288,612.08,618.0,628.0,608.428,606.999,-0.0023486756033581193
16978,8957,6994.050281330321,0.0,555.999,572.8969999999998,576.849,594.89,610.0,606.63,574.45,-0.053047162191121364
16979,8626,7015.937854120059,0.0,568.12,583.4775,587.315,591.4800000000001,602.75,574.45,599.0,0.0427365305944816
16980,8142,6277.478481720072,0.0,579.1759999999998,587.83725,590.731,593.0052499999998,605.0,599.0,585.98,-0.02173622704507509
16981,8075,9809.06230606006,0.0,555.634,570.398,573.514,577.3520000000002,587.006,585.98,577.0,-0.015324755111095972
16982,8588,9886.887635720235,0.0,573.0,589.998,603.099,605.888,614.0269999999998,576.758,607.429,0.0531782827459696
16983,6680,8034.236650440124,0.0,601.976,608.002,610.361,613.2315,619.95,607.43,609.1,0.002749287983800723
16984,4739,6162.741169290024,0.0,606.39,620.7445,623.89,626.0,632.9780000000002,608.672,632.22,0.038687503285841966
16985,7468,7405.752636590079,0.0,581.85,593.2,602.0,611.999,634.0,633.0,593.11,-0.06301737756714057
16986,7110,7106.799299360036,0.0,583.32,603.67225,605.95,610.39,617.222,593.17,615.0,0.03680226579226873
16987,7687,6538.161684320066,0.0,600.0,606.0,608.0,609.58,615.789,615.0,607.859,-0.011611382113821078
16988,5925,5326.042937960056,0.0,607.141,611.889,613.02,615.0,620.55,609.59,614.311,0.007744549615315217
16989,16391,13120.966065470091,0.0,553.85,571.565,578.6519999999998,584.945,618.486,614.311,582.99,-0.050985575710023136
16990,7502,5792.387109820049,0.0,576.481,586.96775,595.83,600.0,610.0,582.717,608.71,0.044606558586758334
16991,7033,6810.953772180023,0.0,562.5219999999998,583.98,592.2959999999998,598.006,609.998,609.97,592.389,-0.028822728986671507
16992,2633,1904.3771083399884,0.0,582.99,586.8,588.5,589.5,593.75,590.7,589.45,-0.002116133401049602
16993,5417,3886.1899897900735,0.0,584.141,587.6469999999998,588.615,589.424,597.0,589.45,588.779,-0.001138349308677664
16994,6193,7035.399184250042,0.0,585.0,592.004,602.564,607.4,611.8,587.266,602.98,0.026757891653867338
16995,4845,4032.9955814400373,0.0,592.55,598.139,600.011,603.549,606.7280000000002,602.98,592.67,-0.017098411224252975
16996,4270,3253.752728830017,0.0,590.5,594.2785,597.9095,599.0,600.99,592.7,598.355,0.009541083178673821
16997,4712,3584.2710756899955,0.0,596.013,601.656,602.95,603.9,606.739,598.355,604.25,0.009852010929966293
16998,2426,1278.7440682200015,0.0,599.356,601.49,602.962,604.99,605.99,603.18,603.96,0.001293146324480398
16999,4677,5311.992697550047,0.0,603.0,608.0,614.9119999999998,618.064,622.65,603.96,617.51,0.02243526061328557
17000,4756,4351.4061717101,0.0,602.072,610.761,613.5,616.18,619.873,617.51,611.021,-0.010508331848876994
17001,3542,2444.074591739997,0.0,607.311,609.3530000000002,610.729,611.7,612.99,611.101,612.5,0.002289310604957284
17002,4862,3784.754348020016,0.0,600.0,604.99,607.855,610.04,612.99,612.5,605.99,-0.010628571428571414
17003,3531,2723.460934579997,0.0,598.841,603.45,604.3,605.26,606.99,605.99,603.96,-0.003349890262215503
17004,6136,4685.075689960146,0.0,590.0,595.5,599.06,601.0,605.97,603.96,595.99,-0.01319623816146769
17005,3488,2076.705709839993,0.0,591.977,598.315,599.7924999999998,600.6709999999998,602.99,595.988,600.969,0.008357550823170927
17006,4003,2723.9760052199913,0.0,596.905,599.78,601.51,602.99,605.525,600.97,603.12,0.0035775496281011984
17007,7449,4031.89573892002,0.0,591.0880000000002,594.711,596.169,597.979,604.7,603.12,591.92,-0.01857010213556182
17008,8638,5349.84294227001,0.0,581.05,588.64,590.4665000000001,593.08,596.36,591.92,589.95,-0.0033281524530340482
17009,8001,4885.642260199977,0.0,586.6659999999998,592.1,593.645,594.6669999999998,598.1,589.95,591.048,0.0018611746758199106
17010,6074,3010.4387446500023,0.0,587.802,590.464,591.4905,592.63,595.0,592.141,590.191,-0.0032931345743664638
17011,4070,2507.924504990007,0.0,587.438,588.99,589.67,590.501,591.889,590.191,587.7,-0.004220667546607769
17012,2848,1594.3184896700016,0.0,584.229,586.18,587.14,587.769,589.303,587.7,584.8,-0.004934490386251643
17013,8148,5557.15708868,0.0,553.22,563.12,566.0,568.43925,589.303,584.8,556.0,-0.04924760601915177
17014,9798,7848.03046140006,0.0,530.018,546.9580000000002,552.6,555.4907499999998,589.303,556.0,530.25,-0.046312949640287766
17015,23483,25094.185492160057,0.0,430.0,488.2955,513.4,533.002,589.303,530.499,474.5,-0.10555910567220678
17016,17876,15882.585400170146,0.0,462.62,481.81675,499.0,510.2,518.99,475.0,509.889,0.0734505263157895
17017,12740,8833.312020970008,0.0,508.0,517.73,521.998,525.001,529.0,508.61300000000006,524.625,0.031481696299543935
17018,6432,3558.079300780011,0.0,514.756,519.998,521.799,522.889,525.379,524.206,521.89,-0.004418110437499821
17019,6305,4689.694668340055,0.0,515.0,518.631,521.797,531.07,537.99,520.987,535.569,0.02798918207172155
17020,7473,4201.716728310027,0.0,530.321,536.42,538.589,541.6469999999998,548.24,535.569,540.878,0.009912821690575974
17021,5998,3347.2518025900144,0.0,534.006,537.1,538.899,539.99,541.816,540.876,536.52,-0.008053601934639353
17022,7986,4718.033784790025,0.0,528.8,531.989,534.01,535.43,537.326,536.52,529.129,-0.013775814508312762
17023,8074,5451.8318013300095,0.0,521.0,530.002,533.99,537.581,540.0,529.13,531.21,0.003930981044355907
17024,5311,3812.5665817700237,0.0,527.39,531.98,534.001,535.477,537.5,531.376,527.47,-0.007350727168709067
17025,5218,3803.393395840019,0.0,521.31,525.70325,526.7909999999998,527.83,529.688,528.5830000000002,526.871,-0.003238848014408741
17026,2514,1535.9522474299954,0.0,522.927,525.79925,527.191,528.4,528.98,526.82,525.02,-0.0034167267757489613
17027,4553,4198.91935758002,0.0,502.0,508.99,510.8,515.99,525.909,525.02,510.99800000000016,-0.0267075539979426
17028,4593,3953.8749309400055,0.0,501.11,506.89300000000003,508.499,511.20300000000003,513.5169999999998,510.99800000000016,507.908,-0.006046990399179927
17029,6572,5162.551103130004,0.0,503.032,506.1415,508.76300000000003,515.61025,521.13,507.68199999999996,513.37,0.011203863836023314
