candle_24h,PQ1,PQ3,pClose,previousClose,Pmax,Pmed,Pmin,V,V_EUR,nb,return,previousV,returnV
17205,971.382,990.7389999999999,987.579,988.527,1000.12,981.487,963.319,10989.310748450089,,16741.0,-0.0009590026372572315,8456.104300590077,0.2305154987283702
17206,898.81,925.0,926.4860000000001,987.579,1007.48,912.73,847.9989999999997,24106.6156494315,,54012.0,-0.061861380203507725,10989.310748450089,0.5441371402663382
17207,909.788,928.35875,939.765,926.4860000000001,949.0,915.4875,886.0,11173.535049170152,,12588.0,0.014332650466385887,24106.6156494315,-1.157474384189798
17208,948.5060000000001,953.75025,949.896,939.765,956.7,950.8965,935.0,3834.7452984700262,,6508.0,0.01078035466313396,11173.535049170152,-1.9137619788276763
17209,943.989,948.079,945.879,949.896,953.0,945.854,940.3,2371.3548498600007,,5585.0,-0.0042288840041437865,3834.7452984700262,-0.6171115422461639
17210,935.349,944.811,943.504,945.879,948.99,942.086,916.939,5024.597990410026,,8210.0,-0.0025108919851270623,2371.3548498600007,0.5280508302582653
17211,951.097,957.98,955.6610000000001,943.504,964.16,955.55,935.44,7159.4442301400295,,11238.0,0.012884948023537832,5024.597990410026,0.29818602828731705
17212,957.14,960.98,958.31,955.6610000000001,965.0,959.32,951.95,3874.566757310009,,7115.0,0.002771903426005666,7159.4442301400295,-0.8478051040500354
17213,970.1,980.0,979.98,958.31,988.89,973.568,958.11,6206.4882052200255,,9423.0,0.02261272448372664,3874.566757310009,0.375723174008247
17214,985.482,995.82,991.917,979.98,999.828,992.825,975.0,6530.572159470024,,7841.0,0.012180860833894466,6206.4882052200255,0.049625660100860024
17215,998.18,1002.0,997.809,991.917,1005.381,1000.1,989.775,5375.209042300028,,6057.0,0.005940013126098306,6530.572159470024,-0.21494291814102573
17216,988.61,993.0,991.0,997.809,999.799,991.0,976.99,3334.9478530700403,,5207.0,-0.00682395127724842,5375.209042300028,-0.6117820365172404
17217,998.668,1002.0,1019.01,991.0,1024.97,1000.12,985.19,6374.649055510018,,9094.0,0.02826437941473258,3334.9478530700403,0.4768421251068824
17218,1037.37,1053.0,1062.99,1019.01,1063.87,1044.7025,1015.78,11658.826638290051,,14624.0,0.04315953719786854,6374.649055510018,0.4532340815005926
17219,1058.8,1067.72,1064.9589999999996,1062.99,1074.219,1063.61,1046.68,8117.265749450238,,11019.0,0.0018523222231625852,11658.826638290051,-0.4362997341906262
17220,1080.0,1098.6989999999996,1114.1,1064.9589999999996,1124.484,1090.9975,1062.48,10957.658700480135,,13002.0,0.04614356045631834,8117.265749450238,0.25921531493816635
17221,1092.34,1123.61,1120.0,1114.1,1147.23,1111.3,1071.1,17208.31036161031,,27601.0,0.005295754420608646,10957.658700480135,0.3632344797240893
17222,1088.26,1115.0,1089.34,1120.0,1122.1,1097.531,1072.43,7938.3388298800855,,11525.0,-0.027375000000000076,17208.31036161031,-1.1677470224422577
17223,1100.0,1109.237,1108.0,1089.34,1118.246,1105.2,1073.14,5860.132768440071,,7881.0,0.017129638129509687,7938.3388298800855,-0.3546346377393117
17224,1113.994,1121.82,1123.39,1108.0,1125.0,1117.998,1104.4489999999996,5682.185406210064,,9705.0,0.013889891696750992,5860.132768440071,-0.031316711706648764
17225,1117.0,1122.9267500000003,1117.88,1123.39,1134.22,1119.33,1109.5,7328.553368960087,,13440.0,-0.004904797087387274,5682.185406210064,0.2246511528077527
17226,1129.0,1154.989,1154.304,1117.88,1164.0,1150.001,1114.1,8144.994524460152,,14840.0,0.03258310373206404,7328.553368960087,0.10023839218654093
17227,1167.47,1195.0,1192.5,1154.304,1200.09,1184.989,1140.549,10653.870278570075,,22549.0,0.03309006986027957,8144.994524460152,0.23548960973895539
17228,1197.116,1210.829,1209.73,1192.5,1225.0,1204.99,1180.61856,11023.511783660168,,20500.0,0.014448637316561859,10653.870278570075,0.03353210050884159
17229,1179.9529999999995,1198.381,1188.002,1209.73,1209.99,1185.98,1157.77,7195.138406830173,,12151.0,-0.0179610326271152,11023.511783660168,-0.5320777948059777
17230,1179.261,1190.0,1191.69,1188.002,1197.095,1185.001,1167.5,3743.394673280021,,10266.0,0.003104371878161907,7195.138406830173,-0.9220891823638998
17231,1202.08,1208.49,1208.25,1191.69,1213.0,1206.198,1184.712,4793.045277310103,,10245.0,0.013896231402462005,3743.394673280021,0.21899451044183646
17232,1158.76,1184.9494999999995,1164.4,1208.25,1208.9,1173.33,1128.01,14334.530609860647,,20647.0,-0.0362921580798675,4793.045277310103,0.6656294225628153
17233,1102.035,1139.0,1066.223,1164.4,1173.33,1121.82,1063.0,18479.48943374006,,26553.0,-0.0843155273102028,14334.530609860647,0.22430050563580503
17234,1103.527,1127.13,1126.311,1066.223,1137.72,1114.037,1059.83,11808.427261660054,,17295.0,0.056355940549022286,18479.48943374006,-0.5649407854456455
17235,1029.0,1167.87,1044.121,1126.311,1227.45,1049.789,952.931,31296.46386447011,,47709.0,-0.07297274021118505,11808.427261660054,0.6226913266368796
17236,1053.999,1110.001,1104.38,1044.121,1128.9589999999996,1082.87,1032.4160000000004,12299.252523180201,,26881.0,0.057712659739627886,31296.46386447011,-1.544582591949078
17237,1107.221,1145.2,1146.44,1104.38,1159.51,1131.01,1100.944,7906.43370852016,,15997.0,0.038084717216899926,12299.252523180201,-0.5556005370570851
17238,1142.29,1150.827,1153.608,1146.44,1162.41,1146.617,1126.1,11864.1779296902,,24330.0,0.006252398729981414,7906.43370852016,0.3335877331429558
17239,1153.817,1169.498,1164.3319999999999,1153.608,1178.0,1163.6885,1140.5430000000001,7317.892587700029,,14936.0,0.009296052038474214,11864.1779296902,-0.6212560908083842
17240,1165.3117499999996,1173.21,1169.976,1164.3319999999999,1179.498,1169.4025,1160.0,6978.593522030099,,14236.0,0.004847414654926606,7317.892587700029,-0.0486199783092148
17241,1077.81725,1134.0,1074.189,1169.976,1168.6689999999999,1123.55,1010.0,23929.095025869326,,37230.0,-0.08187091017251658,6978.593522030099,0.7083636671388673
17242,1002.3,1041.0,991.2639999999999,1074.189,1074.97,1021.0,975.0,27104.88987639899,,50848.0,-0.07719777432090615,23929.095025869326,0.1171668604820608
17243,886.809,980.0665,879.133,991.2639999999999,1017.659,920.0010000000001,850.0,35061.163744868834,,44371.0,-0.11311920941343576,27104.88987639899,0.22692555005776835
17244,904.014,958.087,942.701,879.133,984.419,923.49,876.7739999999999,18813.51432163012,,29292.0,0.07230760305892281,35061.163744868834,-0.8636158638664655
17245,947.328,965.92,954.826,942.701,977.0089999999999,956.19,925.72,14129.613225059958,,21778.0,0.012861978506440537,18813.51432163012,-0.33149535107322686
17246,993.0,1020.0,1022.987,954.826,1030.0,1006.99,951.523,15460.719022340092,,20343.0,0.07138578128371027,14129.613225059958,0.08609598268726969
17247,939.9755,984.05,956.2,1022.987,1026.998,957.962,911.0,21047.777133849635,,25028.0,-0.06528626463483889,15460.719022340092,0.265446468573837
17248,953.122,966.743,951.51,956.2,976.11,958.74,935.65,9480.888144870196,,15333.0,-0.004904831625183073,21047.777133849635,-1.22002167014679
17249,882.1495,917.067,856.949,951.51,954.4,900.958,845.0,22547.187004739346,,29879.0,-0.0993799329486816,9480.888144870196,0.5795090472759488
17250,836.5062500000003,865.3637499999999,876.171,856.949,886.2589999999999,855.5944999999997,815.824,22052.42695118981,,26746.0,0.022430739752307426,22547.187004739346,-0.022435628270966457
17251,876.341,904.0,882.89,876.171,922.01,891.25,861.24,13303.241346020204,,17862.0,0.007668594372559622,22052.42695118981,-0.657673222457699
17252,905.62,938.99,952.9910000000001,882.89,957.6619999999999,930.067,874.22,14495.422750930169,,20815.0,0.07939947218792827,13303.241346020204,0.08224536982430973
17253,950.001,966.2075,958.0,952.9910000000001,975.0,959.0585,932.78,14457.375802220233,,19500.0,0.005256083215896074,14495.422750930169,-0.002631663534961397
17254,940.0,961.684,962.0,958.0,975.61,956.5,918.93,11590.360710100078,,17881.0,0.0041753653444676405,14457.375802220233,-0.2473620246884792
17255,956.893,963.887,965.459,962.0,970.75,961.245,950.0,8955.579905390121,,18061.0,0.0035956340956340396,11590.360710100078,-0.2942054933957045
17256,977.272,1001.493,1006.9889999999999,965.459,1013.25,980.199,965.33,14236.748898420137,,22413.0,0.04301580906076808,8955.579905390121,0.3709533005541786
17257,1007.1110000000001,1024.49,1019.457,1006.9889999999999,1033.5,1010.988,995.26,8228.546727790084,,14329.0,0.012381465934583159,14236.748898420137,-0.7301656500702229
17258,1017.9989999999999,1033.0,1030.596,1019.457,1040.0,1028.27,1007.11,7980.101961820153,,15916.0,0.010926404939099944,8228.546727790084,-0.031133031527490015
17259,1056.8,1067.0530000000003,1073.99,1030.596,1084.266,1062.7095,1027.682,12462.257452870259,,22168.0,0.0421057329933359,7980.101961820153,0.3596583931924624
17260,1063.50075,1076.7307500000004,1064.72,1073.99,1089.34,1069.9785000000004,1050.0,10559.592649440197,,15960.0,-0.008631365282730735,12462.257452870259,-0.18018354178945803
17261,1053.1760000000004,1059.28,1060.001,1064.72,1069.989,1056.2,1040.96,8958.182835480075,,15739.0,-0.004432151175896058,10559.592649440197,-0.17876502895403365
17262,1086.296,1114.1,1128.54,1060.001,1141.73,1098.718,1060.353,15249.31169662022,,22587.0,0.06465937296285569,8958.182835480075,0.41255166044867975
17263,1120.277,1125.999,1124.0,1128.54,1140.0,1123.0,1106.638,9740.014635690044,,14106.0,-0.004022896840165137,15249.31169662022,-0.5656353986104521
17264,1109.985,1122.991,1113.82,1124.0,1129.98,1118.668,1097.008,4937.186209470047,,10645.0,-0.009056939501779415,9740.014635690044,-0.9727865675812798
17265,1114.2845,1136.59,1131.0710000000001,1113.82,1142.5,1125.7075,1105.78,6372.026031650049,,12216.0,0.015488139914887485,4937.186209470047,0.2251779598911097
17266,1133.892,1141.2,1132.99,1131.0710000000001,1145.0,1139.42,1128.09,5532.652146460029,,12496.0,0.0016966220511356904,6372.026031650049,-0.15171275239616835
17267,1138.34,1152.475,1149.417,1132.99,1159.51,1145.0,1126.46,6265.052289500117,,12975.0,0.01449880404946196,5532.652146460029,0.11690247889352018
17268,1140.8887499999996,1148.5,1137.56,1149.417,1155.0,1145.42,1133.74,6085.745619520144,,14668.0,-0.010315664375940128,6265.052289500117,-0.029463385621121486
17269,1098.28125,1116.88,1103.0,1137.56,1141.99,1105.16,1080.2,12833.37246457015,,21866.0,-0.030380815077885964,6085.745619520144,0.5257875015845273
17270,1105.77475,1113.663,1111.462,1103.0,1121.0,1110.3010000000004,1093.0,6612.398245740028,,13444.0,0.0076718041704442325,12833.37246457015,-0.9408045292550131
17271,1107.2,1112.448,1096.995,1111.462,1120.0,1109.692,1092.1,4665.572462430067,,10874.0,-0.01301618948735998,6612.398245740028,-0.41727479296205267
17272,1105.2910000000004,1110.0,1109.15,1096.995,1114.1,1107.45,1095.0,2536.493397360004,,8971.0,0.011080269281081684,4665.572462430067,-0.8393789107773827
17273,1110.326,1122.739,1115.597,1109.15,1130.05,1116.428,1104.795,5179.799205120092,,15908.0,0.005812559166929529,2536.493397360004,0.5103104778940565
17274,1124.117,1128.078,1120.999,1115.597,1133.74,1126.672,1111.32,5510.850156220171,,15361.0,0.004842250382530648,5179.799205120092,0.06007257350781303
17275,1121.9,1125.118,1127.87,1120.999,1130.49,1123.377,1115.1789999999999,6021.025761360191,,14170.0,0.006129354263473801,5510.850156220171,0.0847323405280976
17276,1135.577,1148.356,1152.99,1127.87,1158.0,1141.022,1119.589,9441.966045070376,,16241.0,0.022272070362719214,6021.025761360191,0.36231228404980853
17277,1156.475,1161.5,1158.367,1152.99,1166.0,1158.3494999999998,1148.548,6528.693465570146,,13008.0,0.0046635270037033725,9441.966045070376,-0.446225970764859
17278,1141.527,1151.5,1150.016,1158.367,1158.99,1147.6635,1122.48,5744.0428877301,,12196.0,-0.007209286866770105,6528.693465570146,-0.13660249290898313
17279,1145.114,1153.009,1143.432,1150.016,1157.99,1151.004,1139.411,4940.558247370062,,11987.0,-0.005725137737214143,5744.0428877301,-0.1626303344946384
17280,1145.988,1154.47,1155.05,1143.432,1159.0,1147.682,1141.16,5280.9975200901035,,12674.0,0.01016063919848311,4940.558247370062,0.0644649559907827
17281,1159.0,1168.508,1168.857,1155.05,1174.0,1164.9,1152.75,6403.811205800087,,13581.0,0.011953595082463978,5280.9975200901035,0.17533522610613878
17282,1175.0,1189.0,1181.871,1168.857,1199.803,1182.411,1161.1,8924.333006230181,,18443.0,0.01113395393961804,6403.811205800087,0.28243251329488583
17283,1194.01575,1214.369,1213.0,1181.871,1224.57,1201.611,1175.511,10763.069940640176,,22016.0,0.02633874593758532,8924.333006230181,0.1708375904412853
17284,1197.987,1215.063,1210.0,1213.0,1223.99,1207.521,1179.95,11834.985499630144,,23344.0,-0.00247320692497939,10763.069940640176,0.09057176783389097
17285,1208.4260000000004,1214.576,1210.622,1210.0,1219.177,1212.013,1200.76,6061.877219230087,,16038.0,0.0005140495867769182,11834.985499630144,-0.952363116508865
17286,1204.364,1212.808,1223.99,1210.622,1224.498,1207.05,1194.78,7318.280594360163,,16723.0,0.011042257616332709,6061.877219230087,0.1716801315459706
17287,1232.0,1267.23,1252.488,1223.99,1290.0,1250.162,1215.001,14891.958607540464,,32868.0,0.02328286995808793,7318.280594360163,0.508575011036185
17288,1291.111,1319.0710000000001,1317.999,1252.488,1339.0,1306.9905,1248.738,15554.934772660248,,30664.0,0.052304692739571126,14891.958607540464,0.04262159724932103
17289,1330.6895,1362.0145,1377.39,1317.999,1385.989,1343.905,1221.93,13176.824520700351,,26787.0,0.04506149094195069,15554.934772660248,-0.1804767338461528
17290,1376.36,1432.375,1383.226,1377.39,1475.0,1404.0,1296.414,27794.66075291992,,45838.0,0.004236998961804581,13176.824520700351,0.5259224554731764
17291,1386.0,1432.61,1374.3,1383.226,1446.75,1410.0,1354.031,21335.400492450044,,42589.0,-0.0064530308134752795,27794.66075291992,-0.3027484889611336
17292,1392.958,1402.536,1403.781,1374.3,1411.12,1397.111,1370.839,7652.983631100127,,19224.0,0.021451648111765986,21335.400492450044,-1.7878539300342198
17293,1396.0410000000006,1405.674,1415.1729999999998,1403.781,1419.799,1400.1844999999994,1385.0020000000006,9618.5928642401,,26002.0,0.008115225950486455,7652.983631100127,0.2043551755317239
17294,1465.187,1482.496,1510.0,1415.1729999999998,1510.0,1474.0,1413.433,19005.690690770283,,40664.0,0.06700735528447775,9618.5928642401,0.49390984938468097
17295,1551.3624999999995,1588.5,1571.338,1510.0,1615.0,1576.1,1494.0,23917.77238677009,,49107.0,0.040621192052980114,19005.690690770283,0.20537371192297504
17296,1593.0,1631.8995,1636.381,1571.338,1647.23,1614.575,1543.66,16619.46292698084,,37631.0,0.041393385764234125,23917.77238677009,-0.4391423171648239
17297,1677.7,1706.352,1690.1,1636.381,1731.293,1697.078,1610.27,19768.14810544045,,39403.0,0.03282792943697087,16619.46292698084,0.15928073594273873
17298,1569.993,1650.111,1558.1760000000006,1690.1,1695.922,1622.6,1505.64,25525.98383261001,,40208.0,-0.07805691970889256,19768.14810544045,0.22556763198344573
17299,1547.734,1599.616,1638.227,1558.1760000000006,1642.815,1575.0,1480.36,16774.933176580114,,24482.0,0.051374812601400255,25525.98383261001,-0.521674248350953
17300,1628.795,1645.0,1641.32,1638.227,1668.0,1639.818,1608.469,10394.285607760296,,18194.0,0.001888016740048752,16774.933176580114,-0.6138610972990848
17301,1580.0,1604.011,1600.944,1641.32,1647.352,1593.5,1551.38,16111.094952240264,,29763.0,-0.02459971242658347,10394.285607760296,0.35483679795984574
17302,1580.00825,1604.4820000000002,1608.999,1600.944,1622.0,1592.6329999999994,1563.5720000000001,12482.87907144025,,30240.0,0.005031406470182632,16111.094952240264,-0.29065537365502964
17303,1643.51,1671.9,1649.973,1608.999,1685.0,1659.557,1598.51,16029.45504502028,,34349.0,0.025465522352717398,12482.87907144025,0.22125368352318456
17304,1654.8829999999994,1692.001,1702.9979999999994,1649.973,1705.0,1667.344,1638.87,13981.925825960017,,30407.0,0.032136889512737125,16029.45504502028,-0.14644114441364353
17305,1721.99,1742.477,1750.1,1702.9979999999994,1754.888,1731.9920000000006,1681.0,16111.089850460037,,40380.0,0.027658282628635244,13981.925825960017,0.1321551828127396
17306,1757.001,1777.735,1804.988,1750.1,1810.0,1766.162,1741.328,10598.034092410098,,24619.0,0.03136277926975597,16111.089850460037,-0.5201960769307372
17307,1796.858,1825.7,1801.729,1804.988,1849.999,1809.002,1780.26,12378.3956140502,,28598.0,-0.001805552169875804,10598.034092410098,0.14382813226774618
17308,1850.217,1899.2,1852.769,1801.729,1941.74,1875.0,1757.4,28707.53647956973,,63326.0,0.02832834460676381,12378.3956140502,0.5688102452518167
17309,1906.543,1973.0,1992.001,1852.769,2110.677,1948.0,1817.66,19859.54916093004,,48432.0,0.07514806217072931,28707.53647956973,-0.4455281057460486
17310,2065.2515000000008,2132.399,2117.992,1992.001,2228.33,2107.234,1981.8410000000001,29015.233915859528,,60070.0,0.06324846222466766,19859.54916093004,0.3155475079566756
17311,2125.352250000001,2302.766750000001,1984.5639999999999,2117.992,2406.2,2206.802,1932.08,39758.93386692866,,69946.0,-0.06299740508934883,29015.233915859528,0.2702210272294475
17312,1991.9560000000001,2170.562,1978.874,1984.5639999999999,2277.74,2071.81,1834.32,38312.058416877946,,60629.0,-0.002867128497745628,39758.93386692866,-0.03776553674843292
17313,1750.471,1856.51,1793.839,1978.874,2041.03,1800.2,1652.67,37248.34291490873,,68181.0,-0.09350519537878617,38312.058416877946,-0.02855739124822812
17314,1854.899,1965.99875,1892.0,1793.839,2038.507,1896.967,1787.164,22658.3299661193,,45486.0,0.054721187352934166,37248.34291490873,-0.6439138705547003
17315,1976.059,2033.711,2041.038,1892.0,2094.994,2005.0,1856.51,23142.90783190975,,43665.0,0.07877272727272716,22658.3299661193,0.02093850389544852
17316,2002.845,2061.0,1912.9,2041.038,2082.17,2022.621,1893.92,25175.7807634594,,47856.0,-0.06278080074942245,23142.90783190975,0.08074716532724972
17317,1962.9379999999999,2051.382,2047.967,1912.9,2080.001,1990.7279999999998,1893.92,21238.085873189448,,38693.0,0.07060850018296827,25175.7807634594,-0.18540724026550914
17318,2099.413,2147.01,2123.66,2047.967,2179.1,2119.0,2047.968,20217.83942542996,,44286.0,0.036960068204223866,21238.085873189448,-0.05046268428050841
17319,2149.779,2164.97,2217.375,2123.66,2221.64,2156.73,2095.2,12671.044123029988,,30177.0,0.044129003701157514,20217.83942542996,-0.5955937986738957
17320,2228.008,2278.777,2266.41,2217.375,2300.0,2252.79,2177.76,11460.480964320126,,26964.0,0.02211398613225091,12671.044123029988,-0.10562935032820205
17321,2244.246,2260.172,2245.0,2266.41,2285.0,2251.61,2217.0,9868.46585166018,,23857.0,-0.00944665793038323,11460.480964320126,-0.16132346573323966
17322,2292.0,2335.26,2389.15,2245.0,2389.15,2302.779,2245.0,11542.658277840272,,28911.0,0.0642093541202673,9868.46585166018,0.1450439219355758
17323,2474.255,2541.9,2549.58,2389.15,2602.9,2513.567,2382.32,31907.990425288706,,57220.0,0.06714940459996226,11542.658277840272,0.6382517944880625
17324,2479.063,2530.343,2411.0,2549.58,2564.0,2508.47,2370.46,18375.1334107299,,37573.0,-0.05435405047105795,31907.990425288706,-0.7364766672472965
17325,2452.998,2491.196,2506.673,2411.0,2510.0,2466.96,2358.67,13373.894243510025,,26623.0,0.039681874740771374,18375.1334107299,-0.37395533987019797
17326,2524.0,2547.3935,2531.86,2506.673,2564.3089999999997,2535.357,2500.112,9353.808952910069,,23591.0,0.010047979931965741,13373.894243510025,-0.42978056434959205
17327,2531.705,2580.002,2508.0,2531.86,2617.231,2549.478,2490.0,14653.792565110118,,35295.0,-0.009423901795517971,9353.808952910069,0.3616799943530674
17328,2529.999,2585.009,2596.781,2508.0,2617.0,2544.011,2500.636,12265.1328814501,,33150.0,0.03539912280701752,14653.792565110118,-0.19475204278240224
17329,2322.466,2491.69,2324.56,2596.781,2618.0029999999997,2418.23,2212.1639999999998,28009.303668909317,,55155.0,-0.10483017243271574,12265.1328814501,0.5621050410094788
17330,2395.988,2436.299,2399.334,2324.56,2466.319,2419.452500000001,2307.555,18057.432380540075,,36632.0,0.03216694772344009,28009.303668909317,-0.5511232759256549
17331,2278.534,2428.0,2206.823,2399.334,2475.11,2324.987,2111.11,23704.30880354942,,38655.0,-0.08023518192965214,18057.432380540075,0.23822151786023796
17332,2032.0,2145.42,2165.0,2206.823,2244.99,2083.646,1925.671,38867.0891727086,,53442.0,-0.018951678498909916,23704.30880354942,0.39011875321515116
17333,2193.28,2232.75,2213.885,2165.0,2535.071,2214.897,2082.39,17375.986055820136,,32146.0,0.022579676674365,38867.0891727086,-1.236827829387556
17334,2239.0,2349.9,2351.133,2213.885,2381.399,2290.16,2156.15,12455.561806140142,,28297.0,0.0619941866899137,17375.986055820136,-0.3950383231412655
17335,2240.5,2301.11,2226.0,2351.133,2369.245,2277.09,2188.65,12580.113016200181,,25133.0,-0.05322242510313105,12455.561806140142,0.009900643173844845
17336,2257.014,2281.65125,2285.812,2226.0,2305.5,2273.2270000000008,2202.0,13391.562462350148,,27412.0,0.026869721473495013,12580.113016200181,0.06059408291088701
17337,2319.45,2442.77,2438.571,2285.812,2485.0,2385.01,2285.812,19793.8938228896,,35786.0,0.06682920555146267,13391.562462350148,0.32344981830385566
17338,2390.982,2435.71,2361.001,2438.571,2479.0,2418.019,2327.0,15347.183408320341,,34702.0,-0.031809613088976986,19793.8938228896,-0.28974113987316485
17339,2365.798,2406.56,2392.95,2361.001,2430.319,2395.379,2323.64,11291.787683350176,,23378.0,0.013531972243976013,15347.183408320341,-0.35914558781067735
17340,2405.0,2421.0,2397.822,2392.95,2438.0,2413.866,2382.32,6905.370142720102,,18226.0,0.002035980693286654,11291.787683350176,-0.6352183083559102
17341,2282.177,2404.896,2282.413,2397.822,2425.589,2338.112,2233.0,10344.59608539028,,20789.0,-0.04813076199984824,6905.370142720102,0.33246594785149824
17342,2212.221,2310.092,2216.7329999999997,2282.413,2339.0,2267.8160000000007,2145.42,12819.2374886202,,25293.0,-0.0287765623487072,10344.59608539028,0.19304123239987483
17343,2076.607,2189.8095,2135.2270000000008,2216.7329999999997,2258.869,2138.79,1970.0,27030.09361716917,,51044.0,-0.03676852376898769,12819.2374886202,0.5257420240499062
17344,2046.231,2130.4812500000007,2220.004,2135.2270000000008,2220.004,2075.0,2000.72,23792.44058840957,,44556.0,0.039703975268202914,27030.09361716917,-0.13607906329444885
17345,2202.982,2244.506,2244.462,2220.004,2277.0,2231.1820000000002,2146.2,13897.369799060012,,32129.0,0.01101709726649145,23792.44058840957,-0.7120103251493558
17346,2216.877,2249.2270000000008,2213.201,2244.462,2265.0,2237.279,2187.13,8356.492039480192,,24053.0,-0.013928059374585076,13897.369799060012,-0.6630626503803246
17347,2190.887,2213.706,2142.917,2213.201,2237.989,2202.221,2125.001,8696.596961760237,,25998.0,-0.031756717984494,8356.492039480192,0.03910781697433127
17348,2107.004,2152.92175,2103.001,2142.917,2180.0,2135.0,2075.0,8943.447220250111,,22638.0,-0.018626946353965047,8696.596961760237,0.027601242832958863
17349,2115.015,2175.39275,2198.83,2103.001,2218.878,2130.0,2070.0,9727.373819270164,,24734.0,0.04556773867439897,8943.447220250111,0.08058974740613703
17350,2188.74175,2257.7705,2250.006,2198.83,2277.74,2235.0,2167.37,11247.683299180071,,30402.0,0.023274195822323655,9727.373819270164,0.13516645512420625
17351,2275.428500000001,2309.015,2291.02,2250.006,2323.639,2296.999,2245.241,10524.60522433013,,31910.0,0.01822839583538894,11247.683299180071,-0.06870358169619274
17352,2252.554,2285.376,2294.35,2291.02,2309.0,2266.499,2226.185,9259.269244790188,,23899.0,0.0014535010606629044,10524.60522433013,-0.1366561384152312
17353,2279.236,2286.4210000000007,2284.6910000000007,2294.35,2301.28,2282.218,2267.67,5747.634462090128,,20421.0,-0.004209906945321854,9259.269244790188,-0.6109704445997517
17354,2206.989,2247.159,2200.2870000000007,2284.6910000000007,2288.258,2215.897,2177.093,8644.05634473016,,22707.0,-0.03694328904871599,5747.634462090128,0.3350767009294001
17355,2198.633,2222.351,2242.0,2200.2870000000007,2246.83,2213.7470000000008,2176.0,6306.109325790076,,19231.0,0.018957981390609162,8644.05634473016,-0.37074317905948584
17356,2227.159,2239.42375,2201.26,2242.0,2249.99,2234.9015,2201.25,4374.158140420053,,13034.0,-0.01817127564674388,6306.109325790076,-0.44167383147800315
17357,2081.0,2176.01,2048.31,2201.26,2211.06,2114.74,2001.04,16324.444131860315,,34725.0,-0.06948293250229426,4374.158140420053,0.7320485705309232
17358,2031.0,2067.999,2019.195,2048.31,2105.91,2050.0,1973.82,17279.44956874042,,40985.0,-0.014214157036776663,16324.444131860315,0.05526827883497909
17359,2032.52,2092.58,2087.72,2019.195,2117.0,2068.99,1971.01,14206.212363059934,,35138.0,0.03393679164221378,17279.44956874042,-0.21633051281647375
17360,2058.03975,2093.519,2051.01,2087.72,2113.541,2082.99,2030.934,9602.798816620128,,25996.0,-0.01758377560209204,14206.212363059934,-0.47938248362262964
17361,1922.503,2030.89,1938.351,2051.01,2061.5,1980.051,1875.12,15918.546377740166,,30182.0,-0.05492854739859879,9602.798816620128,0.3967540384184649
17362,1768.0079999999994,1811.281,1722.68,1938.351,1941.09,1786.7,1720.0,21051.72711326995,,35527.0,-0.11126519397157687,15918.546377740166,0.24383656067316611
17363,1639.025,1697.1,1670.671,1722.68,1781.0,1663.568,1610.0,23523.595655891982,,50159.0,-0.030190749297606064,21051.72711326995,0.10508038731752732
17364,1760.0,1858.149,1932.08,1670.671,1937.946,1803.351,1669.3339999999994,22164.559478469546,,39886.0,0.1564694664598834,23523.595655891982,-0.061315731483072886
17365,1951.45,2036.654,2010.999,1932.08,2092.58,2000.0,1875.12,21296.92663131982,,39299.0,0.04084665231253369,22164.559478469546,-0.040739814817869625
17366,1980.984,2051.249,1964.0179999999998,2010.999,2089.899,2020.0,1932.08,15418.128635650102,,31597.0,-0.0233620205678869,21296.92663131982,-0.3812912795445645
17367,2071.81,2300.0,2435.0,1964.0179999999998,2490.0,2239.99,1963.4129999999998,23683.775633279565,,39163.0,0.23980533783295266,15418.128635650102,0.3490003927420627
17368,2314.7692500000007,2370.999,2296.799,2435.0,2442.47,2346.9410000000007,2251.274,19442.66049781988,,32810.0,-0.056756057494866535,23683.775633279565,-0.21813450561126874
17369,2374.458,2420.0,2426.024,2296.799,2466.96,2405.31,2279.131,11531.649807640195,,22702.0,0.05626308614728581,19442.66049781988,-0.6860259218883247
17370,2345.999,2389.889,2365.699,2426.024,2438.99,2370.5,2300.61,12301.061180640309,,21573.0,-0.024865788631934317,11531.649807640195,0.06254837381111727
17371,2367.098,2387.2,2387.488,2365.699,2409.999,2380.014,2326.001,7172.73051680019,,19970.0,0.009210385598505878,12301.061180640309,-0.7149760682948264
17372,2199.0,2300.0,2216.0,2387.488,2394.0,2220.404,2126.11,17396.307625630525,,33519.0,-0.07182779557426043,7172.73051680019,0.5876866130929771
17373,2147.0,2182.715,2184.99,2216.0,2243.92,2162.57,2116.04,11175.262611950364,,28861.0,-0.013993682310469413,17396.307625630525,-0.5566799841488854
17374,2200.0,2224.99625,2296.0,2184.99,2314.998,2211.599,2167.0,9952.339899540148,,26424.0,0.0508057245113251,11175.262611950364,-0.12287790858778065
17375,2357.00025,2388.999,2383.388,2296.0,2413.7,2377.339,2289.13,13904.057860770175,,31906.0,0.03806097560975606,9952.339899540148,0.28421328512877275
17376,2327.0,2354.999,2332.27,2383.388,2391.786,2342.006,2300.58,8401.166399050197,,23347.0,-0.021447619942703385,13904.057860770175,-0.6550151729338577
17377,2325.0,2363.001,2380.0,2332.27,2382.32,2342.0,2305.0,7381.710996500153,,19038.0,0.02046504049702651,8401.166399050197,-0.13810556970238907
