candle_24h,nbTrans,volume,fee
16909,220395,3962456.693542269,0.35321216246268655
16910,226511,3705997.506888571,0.28988850580000014
16911,216780,4077380.51886435,0.2619095255151517
16912,212795,5033188.761730161,0.2835841235761591
16913,210976,5290883.164575238,0.2985226824475522
16914,185216,3426251.6973995403,0.23021507090277782
16915,183155,2223869.5947204703,0.25203526181818176
16916,217564,2719385.889026361,0.3409328366929134
16917,250744,2770136.7343105306,2.236791879602649
16918,239435,2485051.224301058,0.35745348612403094
16919,247957,2696007.3099109298,0.3675581113333334
16920,261884,2522444.2024728004,0.3159467556962025
16921,215712,1899766.4496119202,0.2799947347260274
16922,191430,1879509.5991317204,0.2225987809677419
16923,223785,2450687.7828866513,0.28746241675159245
16924,235609,2273860.0389054497,0.2971409467549668
16925,233691,2276671.25020778,0.28245409850299413
16926,229573,2161621.79433209,0.2855238694193548
16927,233232,2321255.5001131203,0.274812049382716
16928,202062,1893689.3601491007,0.2507789009333335
16929,189025,1623830.8794878805,0.2067721027976191
16930,226449,2062306.8826635594,0.2366400432748538
16931,245721,2211911.6739854096,0.3044421349367088
16932,234412,2510174.6851365888,0.3450050157142855
16933,228409,2295414.380322141,0.33634812906474826
16934,232146,2577781.0110601303,0.31304058572368426
16935,211280,1910552.8100398204,0.3333554358333335
16936,200171,2042797.0591613096,0.32815536525179845
16937,239809,2688738.833984779,0.4291892529787234
16938,238626,2703819.91509472,0.4144742737588651
16939,235014,2249920.443688209,0.38070078797385604
16940,219145,2544431.1289233607,0.4582474130833335
16941,209396,2134599.6917759506,0.3462162965771813
16942,191461,1578456.1488643698,0.4030258271631207
16943,184348,1512379.6688588893,0.23482446744565227
16944,222718,2136238.669129119,0.3040597062222223
16945,246517,2514701.1582852304,0.4049751446258506
16946,247841,3341037.904626991,0.43388049297101444
16947,219777,3582499.8791852305,0.4106997923703702
16948,215296,4124114.2018937906,0.5100150594964028
16949,193054,3665525.352473522,0.3935474380451128
16950,178742,2740859.08647322,0.3264317465306123
16951,211426,2248353.970495121,0.40175495458333316
16952,215249,2561419.977233861,0.41212003480314946
16953,234384,2351967.0541954604,0.39290194286713304
16954,231099,2342608.4972650297,0.42416809572463743
16955,234669,1938990.17388676,0.38518711119718324
16956,196665,1493595.2766407593,0.3902833010084032
16957,189802,1831988.03548366,0.25981340182352936
16958,221171,1964198.1842533997,0.3067033227058824
16959,231042,2122593.7499390496,0.37516393871428577
16960,229933,2004179.7054640898,0.35006819243055554
16961,236353,2095207.934609221,0.32251823933333346
16962,228367,2301811.9554543705,0.36675159805555574
16963,213159,1894576.3445865999,0.29644418448717946
16964,210711,2831538.6908422685,0.359074116369863
16965,251354,2757346.670114312,0.3967362429192545
16966,246829,2356791.5223166896,0.5230688931060603
16967,259202,2299856.8570480393,0.5485930725657894
16968,267870,2796295.7202941,0.5523265753020133
16969,253752,2774465.087961981,0.5295442623489932
16970,235317,2340086.5948469117,0.4466981370253167
16971,218298,2011496.9888497805,0.35674288711864416
16972,249334,2647568.483981069,0.4681166817073168
16973,248164,2849547.252537141,0.5120078912080536
16974,235641,2712263.675600641,0.611241756511628
16975,241300,3159340.643395271,0.5378853843571431
16976,237625,2795725.6777001913,0.5745618162015503
16977,206916,2121627.361008919,0.376581351234568
16978,181205,1783740.4799623615,0.37177055034246576
16979,217029,2170091.79897419,0.4203037385714285
16980,212607,1865761.0638513307,0.3944375418243243
16981,224112,1988551.2708255204,0.4225065640410959
16982,231960,2084880.7611961805,0.4166935253333333
16983,205768,2032150.9161677887,0.37219747174193546
16984,198875,2151502.29902411,0.35521159946308734
16985,177127,1737085.8400989103,0.29527177551948064
16986,213900,2599568.95010456,0.36520455139072855
16987,214959,2054743.9030296702,0.3853354791034484
16988,214691,2039637.0430972497,0.39770323814285724
16989,215548,2830532.1354254107,0.41246193956204374
16990,210701,2290691.94190389,0.3948885878620687
16991,185405,1891222.9248677795,0.3181235214093958
16992,162608,1522989.687998391,0.24718679512820513
16993,218089,2224457.9519493594,0.4009455734965032
16994,219034,2314128.3852140303,0.3578420186013987
16995,216503,2253579.818896821,0.41226053573643395
16996,217695,2097269.9291788703,0.4077050871631205
16997,216081,3349411.1444349918,0.409077700962963
16998,182192,1965918.4966454306,0.3227747743949045
16999,171013,2055306.5999192402,0.3212947195302013
17000,222835,2255407.8444238207,0.39912930452702683
17001,222146,2539145.5639285804,0.4832941739843749
17002,227429,2456917.4828613205,0.4279623222000001
17003,217606,2207379.8804939887,0.45425754962406023
17004,221404,2421306.2017505793,0.5053632231782943
17005,195796,1834612.7560081403,0.45825659229007637
17006,183735,1833030.6489573987,0.409926802983871
17007,239711,1928146.7975736703,0.532228110687023
17008,237673,2310580.4175570803,0.548792825271318
17009,235603,2515469.5568917296,0.5852665389843749
17010,234863,2460612.9358153003,0.5266945583823529
17011,231414,2139879.120469771,0.4916122883673469
17012,199484,1878531.6912354599,0.5522729061344539
17013,192254,1858564.3369622089,0.47116634285714315
17014,225049,1726830.890659661,0.4782876432026144
17015,251084,3521316.3468659595,0.5284148891558441
17016,241782,2478092.1679529613,0.4559211295783131
17017,231835,3004674.7801240804,0.45449312267973857
17018,228244,2291567.3518108097,0.4411554641420119
17019,195669,1516812.6586004496,0.3595678537951808
17020,192414,1875748.7162169996,0.45259386749999997
17021,235295,1971245.1407184196,0.58407817777027
17022,231400,2222267.8611535113,0.5991713360483868
17023,244740,2170929.4939916604,0.5002164909933775
17024,254515,2254855.172601409,0.5328151140666665
17025,232973,1924492.1327867708,0.47491279953020116
17026,214569,2049092.91864336,0.3849587301226995
17027,200174,1716569.436446861,0.3780767157055212
17028,202896,2077130.2297441803,0.4680858264383563
17029,254431,2731958.30621631,0.6154898334074073
17030,238003,1999807.9561200507,0.5994439348780486
17031,239541,2327792.8048751806,0.49656333383116885
17032,246095,2377047.791112831,0.5246728086363638
17033,208224,2097223.39722782,0.3949228731612905
17034,184904,1338909.5767391012,0.31081457085889563
17035,228373,1984740.6791983,0.4162900406329114
17036,239021,2090785.99723595,0.46025787591836737
17037,235194,2096855.2821006016,0.42519648559210543
17038,234009,2132803.99048354,0.4970327333846153
17039,226767,2092780.6053750496,0.4731025540909091
17040,191098,1464561.6220571094,0.3852381550694445
17041,174489,1302221.6349411197,0.32180045223684206
17042,225282,1714220.6337049103,0.4320771591275169
17043,252002,1814694.8115634613,0.4123812893292683
17044,225330,1777178.7690415392,0.46615565119403
17045,237372,1783667.9018492,0.4534438647857142
17046,225856,1595134.2934022895,0.37476206581699345
17047,182204,1308424.92080702,0.40912333777777776
17048,183244,1160632.75421504,0.26050317966480435
17049,227683,1713681.507035081,0.45035606121428573
17050,232118,1600893.4198783499,0.4459821665441176
17051,250809,1603741.1900379597,0.4194894474342103
17052,227006,1626880.3009321203,0.41390560465277804
17053,220532,1750914.5379224604,0.4462475739436618
17054,193320,1478034.9761718896,0.3300642236129033
17055,180391,1506619.9846632397,0.28922596750000007
17056,208649,1672258.4915522705,0.3431045690184047
17057,239886,1981907.5299684897,0.41246405466666664
17058,231800,1897616.61809998,0.39977714179487167
17059,233488,1564540.1850961095,0.3876376611038959
17060,211128,1880952.091034121,0.4603864763309352
17061,215529,1475509.5648354304,0.353619531779141
17062,191603,1626466.708798859,0.3656729358620689
17063,223540,2074708.00794685,0.49714614721804523
17064,244315,2268567.2721190103,0.45272098768211944
17065,239216,1867494.6063172903,0.39135601536144565
17066,231227,2326674.0280347,0.4448722761702129
17067,223187,2253377.4780989788,0.44160055617647076
17068,208650,2019184.9509259798,0.35514610987951795
17069,195642,1851826.5669223804,0.2680621437297297
17070,230769,2278155.601874451,0.39559218699346405
17071,240335,1737650.3142622092,0.3772018400598803
17072,234995,2545689.0569807887,0.4374615591216216
17073,242730,1838851.924488331,0.4792975934965035
17074,250943,2464312.41000339,0.48204709352112673
17075,213930,1536124.1825385105,0.37410932738853475
17076,192683,1420395.1808181002,0.3788838337588652
17077,258865,1993127.7454414202,0.4983190487417217
17078,264662,1906791.152513491,0.4495951244303795
17079,266811,2302843.299776471,0.4357990608383233
17080,274486,2291725.0066305683,0.48277329149068327
17081,266324,2368166.5996145704,0.503858610979021
17082,250672,2376975.8828804605,0.3994678801183432
17083,210548,2698212.13166017,0.3642111970000001
17084,222996,2585917.32208802,0.5470590233870967
17085,263565,2864039.2413510084,0.5809713055395683
17086,233440,2691149.3044077316,0.474391992638889
17087,229703,2088161.1922390799,0.5243832796093751
17088,239724,2021409.0601978893,0.5000993045588235
17089,210448,3408105.66958182,0.4408495577464789
17090,197876,2461115.975571439,0.4426805200769228
17091,237232,1887070.9373665906,0.57952897864
17092,251521,2509108.6806604294,0.4983250005161291
17093,199083,1937925.8640996902,0.4990519704799999
17094,270380,2465644.9687189995,0.6665569655970148
17095,265355,3172355.5347967795,0.4639091453658536
17096,216708,1351493.2184268995,0.44717359973154386
17097,191578,1877896.5169489908,0.46873773527777757
17098,226980,3736942.2349406704,0.5674524502097901
17099,237030,3108006.8343667407,0.7128874223741011
17100,223273,2161575.085612839,0.8947630205797098
17101,326388,3492141.359202219,0.6854442930246916
17102,250876,1564832.9698964206,0.5406968125657892
17103,229689,1503224.7517096596,0.49102917577181193
17104,207982,1342234.9745533098,0.37271641755952384
17105,241778,1806193.776526761,0.519099433469388
17106,246650,1846449.7825595508,0.5477989004861111
17107,268418,4781474.412640229,0.597927889849624
17108,272375,6817843.225560693,0.5099321444516126
17109,248043,5890890.019153059,0.7270677174137934
17110,238219,5803631.619992018,0.5017367218367348
17111,225523,5396545.997812787,0.46267387575163393
17112,274281,4470465.953854689,0.6251703937671235
17113,296060,3497745.19994558,0.5281382199408281
17114,270095,2694658.1042946097,0.5696053473469389
17115,271374,1759909.0042750104,0.4898384952380954
17116,254619,1395606.56764894,0.44628236411042943
17117,228886,950069.9317598402,0.39223429327380976
17118,219658,1119663.731203941,0.4413322880985914
17119,270506,1547251.3493759097,0.46177994558139535
17120,280352,1759582.2338065,0.5221710169871795
17121,289789,1956468.2885449897,0.46470954204678344
17122,277460,1604094.5062833193,0.5599789670440251
17123,275925,1605921.9557459396,0.5644903502027027
17124,249760,1119382.0302716698,0.5080810877464789
17125,243591,1161609.4121304497,0.56994946125
17126,285793,1560261.71993762,0.6828780242446042
17127,285635,1711822.4695045403,0.7576197894029856
17128,276924,1723439.7029470797,0.7411596280272107
17129,329602,1882202.6210590703,0.8383886557407408
17130,315387,1465067.3963312996,0.9083663004605257
17131,277200,1203291.5128327594,0.6641031907189541
17132,237389,950718.2639120903,0.5635681865277777
17133,298530,1514724.1916300799,0.6681456193292683
17134,289983,1400307.5331356493,0.6780787922818787
17135,292654,1366660.3885926001,0.7011812875352116
17136,239682,1513280.7538722204,0.703463099246575
17137,315451,1784518.4530942,0.8433066212587412
17138,287988,1235161.9521958793,0.5879957422093025
17139,245650,916341.4213866196,0.6259335585135137
17140,278001,1721222.6725040197,0.6981915424999997
17141,319762,1651414.7114709497,0.7965158358666662
17142,310754,1547890.8933364896,0.6183521456896549
17143,282711,1425236.2962090299,0.6129869881528665
17144,268815,1526017.1275392405,0.713369336074074
17145,250241,1170744.7486714195,0.6578961997727273
17146,229933,1060663.6545238704,0.410127856631016
17147,268662,1692640.2805041987,0.5969641064102565
17148,291757,1566232.6103676697,0.5486277037640451
17149,286328,1655833.7946013503,0.6821593348201441
17150,282685,2047186.3056528089,0.7908046823622049
17151,279361,1883877.6928081305,0.7336771106766915
17152,237982,1321218.2389452201,0.564601629027778
17153,235789,1411672.8955439203,0.5731886081560286
17154,282109,1845653.3932367698,0.6880674464900663
17155,296473,1939201.3316321012,0.7385890447826087
17156,325677,2851534.3441744,0.7227989045911944
17157,314644,2459189.6019281796,0.6677783197484278
17158,304997,2633796.22254997,0.6611033878289474
17159,240820,1526634.4165826896,0.6100964976642338
17160,197443,1094509.1705908303,0.3754884360606061
17161,244914,1513037.0403767298,0.6195238995070423
17162,296546,2242009.7289246605,0.6380267575
17163,305394,2063689.6919172122,0.636296583902439
17164,304605,1781841.8284387498,0.7148716044666666
17165,286818,2207636.6787029793,0.63897276433121
17166,250273,1379308.8709097889,0.5562723801351351
17167,180502,1084340.8848788294,0.4171762745512819
17168,290951,1573981.6153731793,0.709963186100629
17169,301664,1950525.3549719313,0.7165164436585364
17170,328642,2482037.820849921,1.263643373856209
17171,288501,2998215.111547601,0.8213710180000001
17172,346405,3100652.30632102,0.7936069685714282
17173,282120,2149653.202597559,0.7704909165942029
17174,260101,1679995.29932851,0.5463553784431134
17175,269947,2095379.0552249202,0.7503376959558826
17176,323888,2359325.550482129,0.749630443375
17177,303058,3980330.053634088,0.7308553898692809
17178,295125,3521724.143203361,0.6133949316279068
17179,272829,2362488.63943799,0.6467310268000002
17180,242269,1500321.7196031495,0.5049805927906976
17181,235999,1725125.55521011,0.49236120113772425
17182,267640,2087940.5458589003,0.6132704310650886
17183,292697,2310740.4893634794,0.6923610950632908
17184,297124,1933632.8188069395,0.7195569373333335
17185,300605,2603895.11021261,0.6459524896551724
17186,298377,2588414.222851902,0.5547599732804233
17187,263562,1533463.2328731704,0.5225946554143649
17188,236886,1135726.9318157297,0.500660146551724
17189,235530,1522815.6675436,0.789940051521739
17190,278177,1956073.135711529,0.9608403389261739
17191,304727,1930677.6361900805,0.9060945152348995
17192,313724,2112674.5700562606,0.7969850016774197
17193,263332,1800256.1783777098,0.670845402176471
17194,246395,1249362.2532299696,0.8061517717105264
17195,241627,1375857.6144129308,0.7175916065868266
17196,247311,1462027.0618879101,0.9386419786111109
17197,307683,1791768.7798226695,1.0045626822758618
17198,350560,2078948.6165492712,0.8068571479166665
17199,259559,1851685.6656797205,0.906372952929936
17200,323563,2438292.660807671,1.090075215033557
17201,284485,2118713.0231455294,0.962646863125
17202,292101,1800248.4422885315,0.8564697840880501
17203,230027,1679402.4165571195,1.2394416139999997
17204,325268,2038903.5220767604,1.130839148278145
17205,308316,1959826.1062862095,1.0763351715068499
17206,346544,3197018.8721855,1.030684539526628
17207,301789,2744074.819233491,0.9508786082312922
17208,262686,1418142.3980542296,0.8423022284892091
17209,237744,954999.5675678102,0.7322182804285717
17210,288290,1591074.6455523593,0.8390946144171784
17211,315084,1925169.9731827094,0.8342681411834318
17212,294786,1750347.6836485101,0.9643805028057556
17213,283147,2986424.42676298,1.1248037569536424
17214,319767,2501945.957736141,1.0983074429139075
17215,286143,1248556.85912769,1.0081391921854297
17216,251721,1419255.2931655291,0.9659983523134327
17217,282728,1561277.9146809895,1.0805000971621617
17218,279090,1754148.4096731395,1.201572986014493
17219,282194,2548904.0338184093,1.3190993132608697
17220,325913,3342958.486968841,1.411031494933333
17221,343701,1928647.4466500895,1.3906648757668716
17222,326521,1233214.1552954803,1.145534011796407
17223,265203,1128100.2665072903,0.9054640517415733
17224,284555,1881223.0502054691,1.3568573711111112
17225,325414,1954778.738338759,1.486088054248366
17226,315883,2493836.0670525804,1.5943775481249995
17227,329428,2742003.358449419,1.606539106560509
17228,337310,4558368.402041782,1.7197752443046355
17229,266337,1974642.4267448806,1.6692945349242425
17230,280739,1232770.7408362902,1.4741237125170072
17231,287731,1915378.9598043703,1.6829643388732394
17232,327902,2099918.9417359,1.7632151173202617
17233,297108,2522734.84456735,1.645991283802817
17234,303632,5699545.523276751,1.5991336859459457
17235,308482,2751691.9046680313,1.6533203612820522
17236,280681,1651256.1743003395,1.4608571628859062
17237,221110,1201859.2665081306,1.229863222709677
17238,273079,2089770.02013271,1.5224201743448273
17239,310395,2703063.8504381706,1.6444340582051278
17240,292434,2274799.1552318996,1.6637677438028171
17241,327034,3316344.040463439,1.7290953025490197
17242,292196,3122262.975782378,1.588240373636363
17243,263530,2599334.28131555,1.3825331549044584
17244,269336,6345239.356755611,1.2825935500606058
17245,277033,3296575.009790409,1.7732196847794124
17246,288055,6200927.72223978,1.750962066901409
17247,316593,5240108.8622503895,1.6719825667924533
17248,287871,2379458.0319220196,1.594581596891892
17249,289521,3876256.75352733,1.3156278512500004
17250,242975,3359560.98986217,1.368478583157895
17251,221915,1772687.2730564992,0.9316371944578318
17252,232291,2337117.33448516,1.476089298030303
17253,294001,2332205.3107115286,1.5046565394838702
17254,283931,1812147.8426291202,1.5430130233333335
17255,288788,2164789.7447987,1.2402712612195121
17256,259403,3573848.9636843805,1.6094593105925925
17257,255871,2859605.755889969,1.4442623668181818
17258,244203,4026308.7361733383,1.1439013021518984
17259,288141,4163240.2137806304,1.2559044884659087
17260,256015,2476603.4983991506,1.602422760960001
17261,316555,2295660.849947259,1.458633422407408
17262,290465,2045375.1945959402,1.5082977491836738
17263,295463,5893220.186293702,1.389795017407408
17264,226959,9838136.840906389,1.2526497865693424
17265,238286,1512371.72667516,1.0569798132704407
17266,273384,2077781.8969505508,1.3419446682312923
17267,307893,2024632.2066153905,1.3553693196407184
17268,278093,2068435.8826554504,1.4940507859154932
17269,228679,2143228.0054579307,1.7060445269291342
17270,290208,2216168.370311212,1.6941328440287775
17271,270705,1610347.3036073414,1.3436904382666668
17272,211829,1902570.09487092,1.0880566909589047
17273,245184,2451805.094945659,1.3096256897101446
17274,303091,2456420.9545616508,1.5082662551369865
17275,310104,2176695.989988849,1.465240275664336
17276,267915,2222758.1160467197,1.6548954873188404
17277,330354,2339052.3566568787,1.4634076079041916
17278,268712,1746209.312326869,1.243727708620689
17279,245039,1577942.2995459905,1.1089744783660125
17280,222671,1940799.63446908,1.515817579112904
17281,325411,3244428.7521917904,1.8355336686486488
17282,334471,2429753.95319411,1.6591090042483658
17283,297884,2636893.4472629493,1.7445395626530615
17284,305271,2454474.3237198098,1.8359132011764712
17285,341319,2085973.14816435,1.4819449781502887
17286,282545,1788465.6983290398,1.3236321664238409
17287,294786,2509004.846426539,1.5183257706666677
17288,333161,2531694.3052270715,1.7258206444936703
17289,295149,2625551.8357982296,1.873815735454546
17290,354737,2892428.8581555197,1.8279504804166666
17291,267193,2863316.310764661,2.0256719731782944
17292,363022,2713257.08179427,1.7653195991666675
17293,316011,2213326.70430991,1.6588967084431143
17294,365096,3877215.600557889,1.758053071111112
17295,332879,3162517.2513916693,1.954590539548387
17296,311391,3874769.7849967596,2.0490875604729735
17297,294743,3043753.1575301387,2.0709646602962954
17298,317698,3073037.6921919584,2.091237502402597
17299,328052,3001082.7260875828,1.9010621451898735
17300,369098,2545656.4177374,1.8138794171341464
17301,329268,3104056.787574721,1.9253729516470588
17302,233977,2799129.21608075,2.601583375681818
17303,317527,4046479.1362403,3.1350716916129024
17304,288904,3210225.944673411,2.760714177112676
17305,319502,2945763.6820133505,2.7000727682926824
17306,351710,2803148.6115860413,2.348499746545455
17307,326057,2312823.3712422396,2.3999214719047615
17308,327868,3323799.864558501,2.785192071164383
17309,367710,4112953.8893806776,2.787997431785714
17310,338642,3588186.5207052594,3.0710390708441575
17311,350114,3530884.9287766,3.0606100032515324
17312,333340,2804635.98055144,3.0705637232026155
17313,331914,2657377.951404498,3.1477846559523823
17314,308143,2786546.0682674088,2.5544547273333342
17315,321638,2525128.9645848894,3.277512686026491
17316,347961,3826430.148164131,3.287083245530727
17317,321634,3330411.6244227123,3.4781698439024393
17318,319709,3357411.2305946294,3.3474708533529416
17319,271539,2928808.5426262496,3.220218698904108
17320,305320,3233909.0777739086,2.841912780572916
17321,266044,3486275.1639649593,2.7453015873291933
17322,289930,3259528.681136471,2.8990124501219507
17323,297416,2545677.655110579,3.386345269139074
17324,339720,2630808.405392081,4.0492851354545465
17325,307377,2395589.20058031,2.975699644848485
17326,282184,2596621.0941893705,3.0169546352317878
17327,254993,2449118.61011924,2.7723690290780167
17328,222892,2301534.231172358,2.439179793013699
17329,269098,2893538.970918,2.788193002040817
17330,291776,3332828.0480717407,3.4002821022695033
17331,287615,3266805.3654929004,3.2481397562142846
17332,293141,3066425.9011985213,2.84577423379085
17333,269937,3448634.1205712603,2.536158079459458
17334,236554,2338185.940322159,2.1475746151034487
17335,209359,2263317.856159519,1.917210997241379
17336,269774,3071769.1186712007,2.5639923605960258
17337,269521,3020455.9458973086,2.812657010797101
17338,280151,3626409.69070217,3.305099744142858
17339,269685,3267161.4280655705,3.216583428345322
17340,259938,2401755.515124929,2.1184983058749998
17341,227127,2254175.1962505993,2.104170160000001
17342,180719,1868429.0466560305,2.1203966059016395
17343,261906,3779418.8956992393,2.6412434925352106
17344,258393,2770137.3862816202,2.808264046641222
17345,279811,2823966.1278809914,2.4577071599363065
17346,231054,3186635.15883391,2.845004479833333
17347,267360,3475033.63820546,2.319298088246754
17348,221919,2317247.74093653,1.5570033957317064
17349,196539,1799632.148461331,1.0524445901063828
17350,253244,2832034.603038961,1.6659418892941171
17351,255483,2286343.304673591,1.9211389458823533
17352,237008,2513987.238110519,1.5155758848993282
17353,225106,2215848.591387501,1.7008493317605633
17354,243614,2453741.077153039,1.6260521111486488
17355,220835,2699738.7709977385,1.1661323079999997
17356,188124,2367596.8213848006,1.1393335571739132
17357,251722,3269080.456518252,1.0435152599492388
17358,265759,2896549.04491078,1.199862273063584
17359,257138,2631445.6766256294,1.2562259720903957
17360,245895,2516299.9947532313,1.3426126193630576
17361,227903,2601799.8791109985,1.5494794546043162
17362,221851,1958573.7180433788,2.9791934525196857
17363,203165,2035268.6911175593,1.0241013684662572
17364,230315,2658035.6130163786,1.338084968986486
17365,260575,2653766.9679890107,1.360717998
17366,253768,2509365.8278620397,1.3530351582550337
17367,230199,2443211.00041247,1.4152604652469138
17368,268443,2264274.4813572294,1.6216863478571424
17369,223358,1793088.27485509,1.0689807495
17370,181031,1600323.6510875698,0.7289356873255817
17371,240072,2393466.60029161,0.9379973586516853
17372,244036,7336256.312766142,1.138465762972972
17373,237853,3704928.86247153,1.1396926527891162
17374,225369,2481256.0855952795,1.0796790232467535
17375,247207,4203872.0897244075,1.2562088218000003
17376,211134,4134542.0244345586,0.996602886815287
17377,184145,8866222.524482049,0.9395702181632656
17378,231012,2947402.790447719,1.3439232153793101
17379,131875,2633798.1521186605,0.509708862214765
17380,209321,2820428.458978891,0.8586503737499998
17381,213017,2133227.0786210005,0.899318508768116
17382,235792,2329716.153259988,0.6339175207262572
17383,239771,1958602.78141455,0.6416202652542373
17384,199627,1759850.474660349,0.6279028527142857
17385,249002,2359919.5731526897,0.796251580588235
17386,275574,2700000.2599130482,0.9698970149999996
17387,260963,2423192.9355178587,1.1445628464492752
17388,257965,2835042.937826069,1.441686588432836
17389,284001,3229999.644360409,1.6315604323611115
17390,260521,2414521.117501019,1.561128904814815
17391,263310,2243479.2624867605,1.2818313949324327
17392,255362,2822187.0421731775,1.9168328755384616
17393,311002,2679106.222407548,2.3055946225657897
17394,274866,2954985.445129641,2.6732692972307674
17395,347319,2790880.552186938,2.0408734584916206
17396,312250,2669279.0087607303,2.268200826375839
17397,266832,2352589.9386698906,1.7610052896688737
17398,210852,1783558.8404568008,1.6075538176153843
17399,236772,2497994.7044261293,2.590999693565218
17400,196283,1843217.5277262598,3.754884776516853
17401,315734,2363819.52862018,3.4086206337106923
17402,203805,1648686.5401842997,3.8217745962376233
17403,208169,1419457.7648543608,4.2159988043564365
17404,226485,1402892.592322569,4.0506011623809535
17405,261891,1285150.4255827798,2.315114372258064
17406,223771,1720458.1798211401,2.931616022015504
17407,281116,1958313.3008966097,3.0990613533557054
17408,271466,1638679.8169441202,2.3124853013095237
17409,280724,1789355.6761299607,2.535060717239263
17410,283670,1802440.9260598186,2.199666703505748
17411,236811,1580305.8470053792,1.7713369507926833
17412,195289,1424953.24126513,1.5528264278571424
17413,269280,2420753.3961503217,1.8594381725714284
17414,277948,6493150.03892282,1.4309888483248727
17415,276225,2520446.76902912,1.682715296111112
17416,256374,2233112.2753199604,1.4621351974431815
17417,279488,2168325.6950336397,1.2443755692000005
17418,217890,1849746.7984408985,0.857103054852071
17419,193240,1623220.0488303192,1.0379595648550726
17420,253492,2692005.4977161507,0.9180105195977007
17421,256230,2430941.86072376,0.7920635968085108
17422,263320,2831212.884001216,0.7038499301052631
17423,268068,3200145.08440588,0.883534688965517
17424,292079,3534612.48517044,0.9712035993333337
17425,228257,2240646.893633249,0.7095728133727811
17426,197683,1738874.8785099399,0.5648332955113639
17427,218204,2333957.2942509996,1.3252606327559056
17428,282917,1923284.6053909394,1.1134834313461541
17429,235723,1939586.8640649903,1.2513419617948718
17430,255257,1932727.5893414493,0.774709341818182
17431,227615,1875335.22969155,0.8429076841726618
17432,203861,1314508.0804098903,0.6005774581325305
17433,185277,1119276.9701170197,0.5770703064827586
17434,226603,1995684.9213996101,1.178963974
17435,263648,2093406.99110012,1.087576893695653
17436,257961,2168984.5793384896,0.9761813100680276
17437,275976,2302851.1009650007,0.7596135719774008
17438,254438,1960682.7471283418,0.6824388310650886
17439,212678,1660940.9198602096,0.7350830284782611
17440,203653,1439109.2550996102,0.9157961379999999
17441,295002,2028711.6493514404,1.2031549329999998
17442,282132,1622695.2826355107,0.8335214144262295
17443,232760,1466123.3876787394,1.020122325970149
17444,273243,1666611.72672148,1.28275392248
17445,283802,1382813.2905878806,0.9370203695597491
17446,231226,1055525.54442849,0.6849086349367091
17447,238385,1273611.936975471,0.6142663464285717
17448,296946,2564018.8772409107,0.9275837674534156
17449,303101,1952289.667742721,1.0453638118750006
17450,292459,1778444.1616999204,1.065992027553957
17451,293164,1979554.7663970198,1.1399641483660126
17452,310499,1975050.4015474692,2.072278030367646
17453,293140,1518393.1959652302,1.6141534674468085
17454,283473,1324663.9636247691,0.8343965548717948
17455,314725,1925205.5637293002,1.1116060970689654
17456,334438,2826171.9371507,1.2752272035365861
17457,329579,2154353.2619008496,1.2728653748344372
17458,356985,1911311.867480381,1.0759123352808986
17459,312409,1927247.4210609882,0.9048739975419
17460,312257,1562588.5997405695,1.0965183083006538
17461,289131,1499204.49492528,0.8534721441208781
17462,316096,2994818.3370452,1.0856394122222215
17463,347220,2586032.1080846796,1.1963507132934126
17464,315415,1984823.1803552196,0.7674344617837838
17465,265827,1743919.65748384,0.6258362087777778
17466,246692,2003977.22489855,1.60257173048077
17467,207066,1417695.8119422796,2.059273892235294
17468,334025,1659959.9050979305,1.8107605520129864
17469,316077,1855584.22744581,1.7931358791836738
17470,277535,1916686.4766408103,1.6803985454347823
17471,351529,2191308.3154598814,1.9034461808974363
17472,341474,2251378.1650026604,1.8506052984000008
17473,277598,3036929.60935422,2.2838138878151253
17474,294121,5765969.345056167,2.1019209923076922
17475,251728,6077425.121549912,1.4018184347517735
17476,271029,2782648.5863318904,1.8070518596240592
17477,335636,3523838.1158675416,1.8854314997435893
17478,301346,4267323.334968599,1.820620772430555
17479,341281,2237809.571659648,2.3616335947058817
17480,271745,2333950.7739592306,2.6664413099166677
17481,194634,1664880.3697129192,3.963224085375
17482,185966,2087930.627145491,7.295130838625001
17483,309299,4374153.699818109,5.59561617435714
17484,271995,3861149.0369285797,4.805366243828124
17485,321788,3422899.060380371,3.970460276184208
17486,310396,3817994.312450762,3.306843810394737
17487,306617,3818219.593087523,2.402194207485029
17488,270874,2716113.8975230707,2.1322675908088233
17489,264855,5442164.823223411,1.5465221508749996
17490,336204,4224222.225232289,1.8801038529714291
17491,371091,3637233.5218977397,1.7936216868208092
17492,312033,3507780.8381606326,1.732453934324324
17493,352207,3406958.9905002103,1.6937552174522295
17494,305735,2677848.8511164202,1.5673589743624163
17495,336689,2899917.6532505597,1.2541010594230768
17496,329677,2050315.3076724897,1.2498174983660135
17497,379256,2426385.16650855,1.391194606470588
17498,365977,2880931.738889578,1.571993035320512
17499,398090,3262042.942403961,1.6815151897687863
17500,384386,2697792.3267182005,1.6205457728742512
17501,412908,2319117.914628281,1.3500104131147537
17502,326354,2142790.4172374615,1.1819618224844717
17503,353044,1870464.1043292203,1.0650633110227272
17504,400686,2613354.179302031,1.2492812686740329
17505,405709,3015982.7650861307,1.2341559213483149
