candle_24h,nb,V,V_EUR,Pmin,PQ1,Pmed,PQ3,Pmax,P_open,P_close,return
17074,974,22755.703330009976,269646.7089307065,11.64521,11.7415425,11.879835,11.922835000000001,11.9747,11.7027,11.85,0.012586838934604796
17075,956,25379.60534372996,299962.2129331871,11.7,11.78,11.80322,11.85,11.94737,11.85,11.80504,-0.0037940928270041923
17076,625,8415.23312990999,99522.92832662027,11.76,11.79855,11.84168,11.85231,11.92989,11.80504,11.77151,-0.0028403122734019307
17077,1412,34135.99480130002,407253.9519559532,11.76,11.84062,11.930255,11.99,12.04,11.8,12.02985,0.019478813559321947
17078,2245,49322.72485037998,589842.6897909255,11.82,11.90552,11.96602,12.03837,12.1,12.03,11.88227,-0.012280133000831191
17079,1543,42521.07853749004,502993.50441600865,11.7235,11.81101,11.85,11.88803,11.94208,11.89,11.7235,-0.014003364171572831
17080,1791,67408.52096940008,779667.7430586261,11.36353,11.5,11.561,11.67,11.8,11.75719,11.59988,-0.013379897747676015
17081,1422,29118.633722110015,333857.15108742635,11.31924,11.38806,11.42756,11.60201,11.72399,11.59998,11.40697,-0.01663882179107214
17082,1874,64031.96423966005,701745.6445666734,10.72449,10.87892,10.971235,11.1675675,11.42756,11.40331,10.9411,-0.04053296805927392
17083,1270,37723.62714986002,410462.3588322389,10.65002,10.79,10.924385,11.0370825,11.19856,10.94097,10.8,-0.012884597983542537
17084,1674,44115.531554730136,467858.471110349,10.4,10.5667175,10.642,10.6988975,10.8,10.79,10.59086,-0.018455977757182558
17085,2578,74384.48433304952,805586.1134180763,10.54041,10.7837525,10.86467,10.95684,11.097,10.59094,10.68849,0.009210702732713058
17086,1557,45468.93609775001,489477.7850646278,10.61129,10.69,10.77978,10.85,10.93766,10.68849,10.84013,0.014187223826751997
17087,1361,43323.31576749993,468780.4865477453,10.65013,10.75101,10.8456,10.88314,11.0148,10.87,10.751,-0.01094756209751608
17088,780,21666.800835319962,235602.7546890863,10.77,10.8338725,10.867515,10.899,10.9793,10.79781,10.8416,0.004055451985171025
17089,569,17321.76042018001,187727.5914351997,10.74112,10.81,10.83999,10.8615,10.94002,10.84372,10.89,0.004267908061071405
17090,1283,15585.268365890019,169844.13310003947,10.78886,10.881535,10.89293,10.91,10.96502,10.89725,10.8647,-0.002986992131042284
17091,697,21563.262612979994,234958.25114883145,10.76731,10.82001,10.85999,10.9245,10.97873,10.81424,10.925,0.010242051221352666
17092,2840,93523.90123665002,1067393.5954548935,10.90501,11.300415,11.423225,11.53977,11.78,10.90651,11.49546,0.05399985879992763
17093,1969,76168.96896090027,850292.6896648045,10.90001,10.97999,11.1201,11.38272,11.50474,11.495,10.97999,-0.044802957807742363
17094,912,24389.40583349,271226.0480210576,10.98,11.06362,11.114005,11.15,11.33,10.98,11.12,0.012750455373406085
17095,481,13978.725499120012,155485.71627629784,11.05001,11.095999999999998,11.12499,11.1575,11.22,11.16,11.139,-0.0018817204301075981
17096,594,17003.486595710005,188620.8374594136,11.04338,11.0696925,11.0905,11.1300075,11.189,11.12764,11.09202,-0.003201038135669357
17097,558,18378.65212808,202436.91408028523,10.92251,11.0,11.01992,11.035,11.116,11.092,11.0,-0.008294266137756991
17098,588,20026.492981979995,220576.3665772084,10.9634,11.0,11.01,11.032,11.1,11.0,10.985,-0.0013636363636364154
17099,3056,106691.88938938992,1130689.8453845987,10.21101,10.42,10.610045,10.7692,11.00526,10.985,10.45003,-0.04870004551661352
17100,1160,29321.812191500016,311070.2084765188,10.43001,10.56,10.6,10.65099,10.7911,10.43001,10.54039,0.010582923698059831
17101,1120,32093.81046805,335879.3577935552,10.32,10.400025,10.48551,10.559,10.67,10.58,10.52053,-0.005620982986767414
17102,1742,71410.11816861013,731021.6916087895,9.95,10.1044325,10.321,10.392735,10.63992,10.56944,10.01991,-0.05199234774973894
17103,4685,151621.3746655302,1397454.0527114118,7.8,8.92985,9.25152,9.5252,10.14,10.10497,9.41301,-0.06847719488528911
17104,2322,56898.08119622997,558054.8709572706,9.16001,9.437085,9.780005,10.07,10.3,9.413,10.01884,0.06436205248061197
17105,1619,58273.090090409954,588707.0352121717,9.881,10.02328,10.10001,10.181,10.3,10.01023,10.01709,0.0006852989391851781
17106,3192,110930.97655529004,1074891.658494529,9.32107,9.59937,9.693185,9.7780125,10.0888,9.93705,9.7414,-0.019688941889192343
17107,1575,55977.78366306,551174.9819647928,9.65,9.751375,9.83,9.930005,10.1,9.74391,9.71999,-0.0024548666808293985
17108,1916,52036.603460079896,513436.16444386716,9.66,9.80835,9.86826,9.92662,10.07588,9.75,9.74848,-0.00015589743589736408
17109,1191,38954.89560203997,384460.64945177967,9.7,9.84149,9.8695,9.908125,9.99998,9.74848,9.99998,0.02579889377626051
17110,514,7201.464742039995,71313.70083236281,9.8166,9.8699925,9.915,9.9297275,9.99998,9.99998,9.92885,-0.007113014226028466
17111,715,11668.57694283995,114960.84563376107,9.76,9.811845,9.831,9.88,9.987,9.92885,9.79,-0.013984499715475756
17112,580,12735.456962679993,124815.59618043315,9.7,9.774855,9.8,9.832,9.888,9.79,9.81998,0.0030623084780388274
17113,934,27121.139716850008,265067.463871686,9.7,9.75,9.77,9.81906,9.875,9.81497,9.77001,-0.004580757760849136
17114,2542,95986.13301337967,911643.3568324831,9.15,9.3866675,9.498,9.71975,9.85998,9.78425,9.78,-0.0004343715665483561
17115,619,20468.4494403,198509.00363403343,9.6121,9.66327,9.7,9.725394999999999,9.78,9.78,9.65951,-0.012320040899795524
17116,755,27791.95343996001,266266.6732451588,9.42,9.54101,9.57605,9.620115,9.72998,9.68996,9.5,-0.019603796094101445
17117,1549,64173.08221009008,590224.2885627219,8.888,9.07404,9.1979,9.374,9.5,9.5,9.0313,-0.04933684210526317
17118,1343,39274.40824652,363461.0367787277,8.99,9.16501,9.3,9.350185,9.54,9.03163,9.32986,0.03302061754079831
17119,569,19301.555979689994,179370.39328499988,9.21,9.26,9.29,9.31479,9.38999,9.29,9.27,-0.0021528525296016766
17120,1400,43289.550255860086,407844.29645872384,9.123,9.27999,9.47003,9.52461,9.63999,9.26001,9.489,0.024728914979573604
17121,1234,43182.15044314002,408790.7627989494,9.27435,9.373905,9.490035,9.5630275,9.67,9.45,9.34494,-0.011117460317460307
17122,1138,33528.776424970005,311796.8671338469,9.21337,9.252,9.29993,9.359705,9.50448,9.34493,9.3,-0.004807954687728964
17123,1769,50486.825123169954,456910.9092342943,8.875,8.98,9.05005,9.1284,9.31,9.29991,8.889,-0.0441842985577281
17124,585,10745.56670418,97619.42442300863,8.882,9.05231,9.08,9.12306,9.19986,8.889,9.10956,0.024812689841377068
17125,760,25535.79251343,230617.12717080605,8.91028,8.99,9.02103,9.07,9.15997,9.07994,9.03,-0.005500036343852625
17126,497,20428.576282169965,184320.3767937981,8.95,9.0,9.02,9.03799,9.07689,9.03,9.055,0.002768549280177227
17127,2044,81968.23748429005,766033.608133879,9.000110000000003,9.248425,9.35001,9.48,9.64,9.02501,9.3,0.03046977233266232
17128,950,41889.55917245005,388775.27088666544,9.16,9.24,9.279495,9.32,9.39983,9.31003,9.29,-0.002151443121021116
17129,3204,151283.0865396801,1323195.7803563352,8.21,8.6103,8.741725,8.91003,9.29,9.29,8.73432,-0.059814854682454136
17130,1258,44354.20223860001,397467.1082508111,8.652999999999999,8.82,8.983410000000003,9.05,9.19,8.743,8.89985,0.017940066338785355
17131,678,23521.88687618,207511.2688731621,8.74033,8.801,8.833369999999997,8.8499,8.99783,8.89985,8.8,-0.011219290212756394
17132,1685,52917.86625657994,448634.2456711842,8.22,8.4018,8.5,8.649569999999999,8.82845,8.8,8.5,-0.03409090909090917
17133,1094,36226.83614603998,300032.7596820095,8.2,8.2501,8.292355,8.330010000000001,8.50002,8.49998,8.20009,-0.03528125948531659
17134,3349,152863.36885100038,1173674.447748717,7.288019999999999,7.5415100000000015,7.6401,7.78878,8.23,8.20011,7.6802100000000015,-0.06340158851527587
17135,1745,81656.9921629299,657222.2952182115,7.64002,7.90999,8.03135,8.14,8.25,7.72987,8.1,0.04788308212169152
17136,1314,47368.89045307997,378372.74553207384,7.869110000000001,7.93,7.9680149999999985,8.03,8.29999,8.1,7.908010000000001,-0.023702469135802318
17137,2607,111467.24891316981,819633.2574471524,6.95,7.2000199999999985,7.358,7.557874999999999,7.940010000000001,7.907999999999999,7.29938,-0.07696256954982278
17138,1284,42635.497641559916,317059.13684751943,7.17202,7.381,7.449910000000001,7.529139999999999,7.7,7.29942,7.4528,0.02101262840061269
17139,1468,50599.6893775998,362409.12275319657,7.0,7.1010399999999985,7.189989999999999,7.26,7.46,7.43,7.07485,-0.04779946164199194
17140,3490,160027.84747761008,1061170.8191168157,6.16164,6.37,6.59985,6.8600375000000025,7.22,7.0316,6.29322,-0.10500881733887027
17141,7728,404043.8070706207,2602448.17540232,5.58055,6.09,6.415,6.9299325000000005,7.48,6.32,7.38998,0.1693006329113924
17142,3101,144014.25957338006,1074252.3069633394,6.791,7.1,7.42916,7.83,8.09,7.38,7.823139999999999,0.06004607046070444
17143,2754,130998.8634251998,1048125.1076323113,7.6999,7.89,8.008865,8.14001,8.33999,7.82313,7.7,-0.01573922458146544
17144,1853,62394.75787668994,499527.3300825082,7.5800100000000015,7.82,8.031,8.13,8.24,7.7,8.01,0.04025974025974021
17145,1047,38009.44488320996,297080.7988287567,7.59742,7.721,7.8610000000000015,7.9500600000000015,8.079,8.01,7.705989999999999,-0.03795380774032469
17146,710,26850.74441427001,208774.08466724766,7.63433,7.7374925,7.780010000000001,7.82,7.888,7.692,7.8144300000000015,0.015916536661466637
17147,1162,38409.385089860036,306258.7148267491,7.7129,7.9,7.994624999999999,8.043767500000001,8.12,7.8237,8.03003,0.02637243248079557
17148,865,31657.727249079984,251257.9698472385,7.85101,7.910989999999999,7.931669999999999,7.99,8.05969,8.05969,7.92,-0.01733193212145875
17149,640,26097.53620307002,206125.16805695838,7.79099,7.8702675000000015,7.90004,7.949925,8.04797,7.92,7.791,-0.01628787878787873
17150,1474,65404.76935260008,495575.11897962436,7.4,7.5,7.59,7.69,7.83966,7.82788,7.458260000000001,-0.047218403961225695
17151,758,16275.02771363,122441.22353033055,7.4500600000000015,7.5019550000000015,7.5376150000000015,7.568022500000001,7.649,7.519589999999999,7.52101,0.00018884008303661623
17152,1007,33021.31208115998,242641.0488918573,7.21002,7.282945,7.331,7.4245199999999985,7.6,7.52251,7.539989999999999,0.0023236924909370744
17153,613,20450.291228869995,153842.693128394,7.36212,7.488869999999999,7.53108,7.57733,7.64001,7.53,7.58,0.006640106241699843
17154,892,41988.23147803003,311965.2526735007,7.30001,7.3941025000000025,7.42116,7.46995,7.55831,7.55831,7.349,-0.02769269850006145
17155,1113,43416.101503349964,321876.168610144,7.291010000000001,7.3502399999999986,7.39,7.45308,7.51,7.359,7.400010000000001,0.005572768039135871
17156,1192,44200.379107369954,332992.1727498158,7.393910000000001,7.459969999999997,7.529,7.598820000000001,7.737999999999999,7.441319999999997,7.540539999999999,0.013333655856756943
17157,1948,79652.20525441987,581593.7062307812,7.14,7.25001,7.3,7.36288,7.58,7.58,7.25,-0.04353562005277047
17158,2495,84446.83260314979,592783.2436403169,6.83,6.93001,6.9908899999999985,7.131,7.35,7.2659,6.85003,-0.05723585515903053
17159,923,30918.108490749994,216116.65751797133,6.84,6.96104,7.0000100000000005,7.045,7.0872600000000014,6.85001,6.94998,0.014594139278628775
17160,1134,50476.55306779007,349863.938441815,6.856910000000001,6.891,6.9142550000000025,6.95,7.08,6.931,6.856910000000001,-0.010689655172413664
17161,732,24164.647440810004,166710.7118325716,6.72,6.88397,6.93997,6.96,7.0,6.851,6.90003,0.007156619471610003
17162,1228,50537.11560816996,348659.4483532245,6.76001,6.86002,6.89,6.9260600000000005,7.02,6.93998,6.87949,-0.008716163447156994
17163,2000,89581.13327484993,637207.2950618112,6.7311,6.879997500000001,7.0541800000000014,7.211484999999999,7.47,6.8595,7.2925,0.06312413441212927
17164,2952,135944.9831437702,1067990.0962676723,7.2202199999999985,7.75006,7.880560000000001,7.997719999999997,8.18,7.25633,7.8695,0.0845013939553466
17165,1546,48643.80611662005,381140.7212418167,7.7,7.7556600000000016,7.809,7.899489999999999,8.1166,7.896089999999999,7.74005,-0.01976167951479772
17166,614,16351.836244250017,125132.79389936902,7.5615,7.6,7.638145,7.6663475,7.799989999999997,7.740019999999999,7.6182,-0.015738977418662838
17167,1215,33397.49302006002,262231.1933142904,7.6223,7.784095,7.8501,7.939889999999997,8.1398,7.675960000000001,7.740989999999999,0.008471904491424964
17168,1618,56820.45862289004,449492.67040263937,7.63923,7.7899125000000025,7.950069999999997,8.00693,8.075339999999999,7.7774800000000015,7.999989999999999,0.02860952390748636
17169,4609,207055.6031094003,1835516.946752984,7.87,8.36315,8.9765,9.23,9.59896,7.99998,9.25,0.1562528906322266
17170,6478,269364.7588397901,2722809.3300718605,9.05001,10.0,10.22,10.29,10.47,9.20059,10.41805,0.1323241226921316
17171,9361,395991.6910255978,3862100.760049944,8.821,9.35,9.64178,10.05,10.95,10.45994,9.63487,-0.07887903754706052
17172,4341,126132.72194264045,1199065.7013751608,9.1,9.35,9.58631,9.66171,9.88,9.68797,9.59951,-0.00913091184221251
17173,2676,106369.44656293008,991828.7320977994,9.125,9.21782,9.28349,9.45,9.68095,9.68095,9.378,-0.03129341645189772
17174,1653,65214.64890654003,629763.2099890566,9.2537,9.51349,9.65,9.74455,9.92928,9.37799,9.82,0.047132701143848495
17175,2818,132692.12258934014,1333199.9185248662,9.57015,9.90998,10.07928,10.21,10.39826,9.85029,9.8,-0.005105433444091354
17176,1628,50131.39211822002,501347.4599851917,9.73,9.9,10.03331,10.1132475,10.18,9.89427,10.05,0.01573941281165767
17177,4216,142575.89447432006,1356283.634915706,9.15,9.3219,9.562,9.73101,10.14,10.10825,9.3,-0.07995943907204504
17178,3210,109497.80950703996,985890.4864791938,8.641010000000001,8.82797,9.10102,9.2372725,9.58999,9.34872,9.23798,-0.011845471893478449
17179,1807,61075.36598213004,556343.4472228086,8.927019999999997,9.06702,9.10904,9.150015,9.276,9.2557,9.2,-0.006017913285867073
17180,1022,24655.937762619986,226142.1395922559,9.025,9.12,9.16887,9.255185,9.35,9.19998,9.16686,-0.0036000078261039983
17181,619,11274.07756878,104424.11548503065,9.132,9.2,9.24869,9.310445,9.38997,9.15797,9.23003,0.007868556022786565
17182,970,34109.14645633,311778.07219162444,9.041,9.119,9.133875,9.17,9.26852,9.23002,9.15899,-0.0076955412881012574
17183,3930,82239.53940626996,793374.012093963,9.1,9.46,9.6,9.82,9.9998,9.159,9.709,0.06005022382356141
17184,1890,50651.184249110076,485106.10973454063,9.29368,9.53895,9.62045,9.697734999999998,9.85,9.76748,9.68796,-0.008141301543489259
17185,1701,39734.53027450004,386815.3830811553,9.533,9.6785,9.74,9.81111,9.849,9.68796,9.76001,0.00743706621414612
17186,1775,68078.52408131999,677873.375867637,9.74,9.911010000000001,9.95997,9.9985,10.15001,9.76001,9.9366,0.018093219166783737
17187,1481,46591.57515988999,471989.9653204145,9.893,10.0,10.1766,10.22003,10.3,9.96539,10.22003,0.02555243698440304
17188,1134,39871.13571197999,401043.0956706757,9.85,10.03258,10.08,10.163335,10.26319,10.2488,10.02998,-0.021350792287877517
17189,1254,30967.26921077997,311446.7151630404,9.92,10.0030025,10.07,10.1005025,10.18,10.02996,10.09998,0.00698108467032765
17190,1430,38636.12103590004,383062.932687188,9.851,9.89,9.91001,9.93,10.09998,10.09998,9.91302,-0.018510927744411463
17191,787,25642.86263511,251377.6721749593,9.72102,9.765,9.80261,9.83,9.92053,9.91302,9.80549,-0.01084735025249609
17192,1296,42339.11418247008,417355.43949237774,9.7489,9.80975,9.86983,9.9055,9.9955,9.799,9.8601,0.0062353301357281074
17193,764,30519.163340889987,299762.0719873351,9.75,9.80011,9.8269,9.8465025,9.9114,9.86,9.84149,-0.0018772819472615762
17194,683,15471.167395470002,152393.27769485457,9.789,9.814,9.8546,9.86974,9.87599,9.85052,9.87499,0.002484132817353894
17195,542,17182.718861390018,168151.9019121609,9.712,9.76001,9.789,9.82508,9.875,9.875,9.77,-0.010632911392405109
17196,1461,47540.69773738006,468279.28232759493,9.72,9.8191,9.83289,9.89,10.04318,9.79229,9.875,0.008446441026562787
17197,1189,49160.94643111988,486396.5742416797,9.8,9.86055,9.9,9.92,10.00947,9.88076,9.9055,0.0025038559786898515
17198,1470,51238.08949197004,509445.2613152055,9.801,9.89013,9.945,10.0,10.09622,9.9449,9.97054,0.002578205914589309
17199,1231,45726.36827404994,455630.2463935257,9.84,9.88001,9.99499,10.020775,10.088,9.97056,10.07155,0.010128819243853851
17200,1780,47055.91103953007,472171.7804878471,9.84055,9.9649,10.03999,10.099,10.25,10.0712,10.23981,0.01674179839542468
17201,2394,81681.00411206998,854856.4715075234,10.18407,10.4056975,10.461915,10.5,10.57,10.24975,10.535,0.02782994707187976
17202,615,18174.2557414,189667.9077456586,10.37,10.4,10.42565,10.458535000000001,10.55999,10.52,10.41073,-0.010386882129277608
17203,1108,33265.31145384999,350003.12395514804,10.4,10.5,10.52778,10.542355,10.6,10.44236,10.52576,0.007986700324447656
17204,1762,59837.14922167994,639916.9952504706,10.5,10.66321,10.69212,10.720999999999998,10.8,10.52576,10.74,0.02035387468458337
17205,1779,56566.33598045997,599681.9378400861,10.4,10.52861,10.58997,10.66088,10.78898,10.73593,10.64377,-0.008584258652953196
17206,4046,141588.27655975972,1449850.3879342852,9.87,10.07121,10.20906,10.45,10.73993,10.65122,10.21363,-0.041083556625438215
17207,2098,86628.90660513005,903383.0602824904,10.11669,10.249,10.3541,10.6400475,10.79,10.2495,10.67999,0.04200107322308413
17208,1106,37720.01286808997,403122.6255730258,10.591,10.65,10.68,10.7388,10.79799,10.67999,10.73499,0.005149817556008921
17209,1031,28410.552729359977,303451.4773717571,10.61,10.656585,10.6779,10.7,10.769,10.73483,10.7345,-3.074105505163486e-05
17210,1197,37318.79155250998,396992.57352785295,10.53793,10.60151,10.62,10.649,10.769,10.76897,10.6891,-0.007416679589598603
17211,6799,268870.55089517875,3181629.822537685,10.66915,11.44003,11.88912,12.230055,12.7999,10.71998,12.3096,0.14828572441366494
17212,2394,80140.2364760701,977024.434345261,11.9,12.1,12.2,12.287664999999999,12.4739,12.32862,12.26813,-0.004906469661649194
17213,1988,71695.57866340996,869868.4377543845,11.91088,12.081,12.13,12.1983325,12.26899,12.26805,12.179,-0.007258692294211409
17214,1363,50680.84199143997,609167.2044128643,11.9,11.99002,12.03409,12.08016,12.18,12.17499,11.98,-0.01601561890399901
17215,664,22111.890548700005,265953.3987709157,11.9007,12.00051,12.04975,12.0705,12.1,11.99,12.08,0.007506255212677219
17216,679,16924.51965668001,204172.66668622775,11.98051,12.036205,12.0551,12.090910000000001,12.159,12.09887,12.06,-0.003212696722917041
17217,1418,52776.98788436994,634102.6331411877,11.65,11.980025,12.03003,12.070975,12.22299,12.07028,11.65,-0.03481940766908472
17218,2420,89491.2800256599,1068263.4262659138,11.415,11.85,12.02,12.06901,12.159,11.6501,11.92,0.02316718311430801
17219,1232,41318.16306121994,498637.7379044847,11.87007,12.001,12.04999,12.100002499999999,12.19998,12.04099,11.955,-0.007141439366696648
17220,2197,69786.10605312,852273.6515432483,11.95,12.132,12.16674,12.42,12.55,11.98819,12.38786,0.03333864411558378
17221,2699,75282.27362694996,931455.2229904293,12.14,12.30371,12.3956,12.440575,12.59999,12.47101,12.40193,-0.00553924662076284
17222,2459,76710.81778012998,980523.3389725505,12.27677,12.66356,12.8222,12.92211,13.12337,12.4,12.81998,0.03386935483870958
17223,2423,78804.18050142,1047854.9922079208,12.64226,12.931,13.32337,13.51001,13.85376,12.84975,13.77607,0.07208856203428086
17224,4604,147295.8467444394,2064434.5589114227,13.51,13.77333,13.88991,14.2096275,14.87999,13.77673,14.62267,0.06140354060796713
17225,6526,214402.34346619973,3156919.366594783,14.14375,14.610575,14.75001,14.900065,14.99,14.62267,14.81108,0.012884787798671587
17226,4931,164508.53912569038,2521230.24744924,14.63705,14.91,15.19999,15.5,16.28002,14.83,16.28001,0.09777545515846264
17227,12399,385476.19369300944,6706265.00705542,15.5,16.998,17.52,17.879465000000003,18.29,16.28002,17.97552,0.1041460637026244
17228,14565,490785.975004871,9015537.410105288,16.2,17.90008,18.395,18.97951,19.62347,18.06975,18.20001,0.007208732826962178
17229,3851,104275.36997856028,1885582.8998390231,17.33,17.66,18.04015,18.35,18.8,18.23999,17.33,-0.04988982998345945
17230,3444,104478.24294561996,1852898.595284069,17.05,17.4,17.782570000000003,17.968410000000006,18.2,17.470589999999998,17.95082,0.027487909681356063
17231,4110,150723.10737264992,2786565.5591127714,17.8,18.29,18.51999,18.68976,18.99,18.07581,18.49896,0.02340973931458672
17232,4792,160738.27149397947,2891641.3017861154,17.50001,17.82001,17.961025,18.1500425,18.5359,18.48379,17.871560000000006,-0.033122536016693176
17233,7427,233134.60210174051,3901421.4868283663,15.3,16.332420000000006,16.72,17.099984999999997,17.89896,17.8713,15.3,-0.14387873294052478
17234,5387,173011.4449476308,2813903.1720043058,15.1515,16.00001,16.35016,16.612054999999998,16.9,15.3,16.708579999999998,0.09206405228758152
17235,9108,323509.2370920885,5593649.400892656,16.15,16.89026,17.2,17.49,18.45,16.69688,18.03,0.07984246158563761
17236,8291,279458.1803478509,5334981.037235566,17.4,18.43999,19.1,19.60569,20.24858,18.03,20.0,0.10926234054353848
17237,8375,199458.60353941954,4177806.763371402,19.85541,20.728360000000002,21.03,21.250020000000006,21.76767000000001,20.04,21.75,0.08532934131736533
17238,27237,671646.9855994765,17138943.585784774,20.54138,24.79999,25.85159,26.70397,28.5,21.76767000000001,26.36,0.21097021408354627
17239,10142,269441.2282808897,7152979.0026181685,24.45394,26.193435,26.65002,26.93447,28.0,26.36,26.71001,0.013278072837632816
17240,14487,368689.3980403587,10823515.555396924,26.277,27.92711,29.21,30.59961,32.51024,26.71001,32.51024,0.21715566561000926
17241,29902,604532.2860502389,22607202.992552176,30.79,36.19993,37.31368,38.95,42.95993,32.51024,41.0,0.2611411050795071
17242,35977,720356.4136338452,29252419.84732353,31.52,39.12315,41.17042,43.0,47.0,41.0,41.44926,0.010957560975609815
17243,21925,521346.1652664113,17664076.04742982,28.002,31.6,34.060140000000004,36.29,42.1712,41.44926,31.0,-0.25209762490331555
17244,19186,418758.84752291173,15470106.052829193,30.1,34.5101,36.59999500000001,39.64391,41.98698,30.98215,39.6201,0.2788040855783088
17245,11834,276151.0118575901,11010849.521434823,37.15213,39.18,39.72991,40.8,41.79999,39.92965,38.7,-0.03079541142985224
17246,7440,148451.63718251965,5842450.477299275,38.188,38.99999,39.35,39.89,40.25,38.7,39.09998,0.010335400516795849
17247,9736,209057.31958955977,7761533.336502796,35.11,36.5,37.23859,37.789,39.6144,39.1,37.79521,-0.03337058823529422
17248,7240,148061.89968153063,5772654.351710607,37.02109,37.99698,38.9,40.09,40.96,38.18272,39.85,0.04366582579763825
17249,17805,361231.34680574,15803576.0139828,39.27,42.99998,44.0,44.98,48.73,39.98679,48.10006,0.2028987573146032
17250,13910,227030.23197805914,10439035.40635402,43.9,45.25,46.15,46.7898,48.39899000000001,48.39288,46.1,-0.047380523746468416
17251,6933,106969.08280003,4889589.163267272,44.375,45.26946,45.75819,46.20017,47.0,46.10002,45.98999,-0.002386766860404873
17252,8099,121013.11325096975,5513917.083364499,44.0,45.16,45.78104,46.1,47.10043,45.99977,44.6905,-0.028462533617015867
17253,10697,141350.49035133937,6401422.574831985,44.08677,44.89998,45.37456,45.85,46.35,44.69049,46.14174000000001,0.03247335171308294
17254,13857,182215.64364997036,8755514.004636109,45.80033,47.60054,48.02006,48.4898,49.489,46.19298,48.75,0.05535516435614246
17255,8655,103943.1287507998,5034163.778396473,47.5,48.201809999999995,48.47574,48.70007,49.29,48.75,48.10003,-0.013332717948718016
17256,13456,186508.6218455496,8609306.118407538,44.0,45.38345,46.291215,47.009055,48.89,48.10003,46.41205,-0.035093117405540004
17257,6358,76805.19834993988,3604535.246620498,45.0,46.3116775,46.96989,47.58996,48.25942,46.41178,47.14004,0.01569127493063181
17258,9922,125949.98035664964,5797210.348560782,44.3571,45.44367,46.1,46.8598275,47.755,47.25605,45.03997,-0.04689515945577349
17259,15632,202950.32108562038,8662462.051754963,40.34,41.9599925,42.799985,43.42001,45.17544,45.03998,41.28818,-0.0832993265094701
17260,13226,215975.49028049046,8744822.495532963,38.4,39.7,40.55369500000001,41.419225,42.98048,41.28915,41.37905,0.0021773274576977267
17261,9149,104774.55793990968,4525058.7897705035,41.25,42.60207,43.18976,43.62600000000001,44.25999,41.49173,42.22872,0.01776233480744249
17262,10316,127897.95684159984,5242719.276157177,38.71541,40.05,41.01,42.0953675,43.00100000000001,42.22864000000001,41.022,-0.028573972545647083
17263,5166,57155.19598827988,2313399.8689006967,39.35,39.799455,40.64633,41.16672,42.0,41.022,39.66001,-0.033201452878942966
17264,4859,75771.97888083021,3183065.7494398262,39.81326,41.631,42.01,42.39,42.89998,39.9886,41.68753,0.042485358327123336
17265,4409,42738.34213714,1755866.4689151484,40.5,40.85654,41.07106,41.31,41.94777,41.83,40.94965,-0.021045900071718863
17266,4175,46619.12707347996,1905757.456342353,40.2489,40.67004,40.88255,41.010275,41.87817,40.94966,41.16889000000001,0.005353646403902015
17267,3309,31650.577663839984,1310265.3979137293,41.0,41.20833,41.43003,41.64052,41.9,41.13084,41.10011,-0.000747127945843031
17268,7083,84342.33588938009,3591571.2295114263,40.8,41.259045,42.1,43.659,44.5,41.1556,43.4008,0.05455393676680687
17269,11651,145310.72816996035,6658620.933360351,43.3169,45.05,45.86001,46.71867,47.8044,43.4008,46.85317,0.07954622956258876
17270,7943,70934.41128658968,3172371.278361955,43.3,44.080695,44.64975,45.43,46.85317,46.85317,44.58224000000001,-0.04846907903990244
17271,5044,44934.366426939865,2028257.8823625003,43.96424,44.6503825,45.09728,45.589395,46.3404,44.39528,45.58604,0.02682177024224191
17272,3229,18728.703034020054,847179.5787220661,44.85,45.11,45.29682,45.42486,45.69012,45.58604,45.4169,-0.0037103464130685353
17273,3691,35225.07236464,1587640.4111146312,44.23122,45.039435,45.17045,45.3,45.50896,45.4123,44.66741,-0.016402824785355617
17274,6799,71337.64576375972,3288610.170890413,44.5789,45.68878,46.2,46.46,47.08953,44.66981,46.55479,0.042198075165307374
17275,6475,76395.08589516998,3507212.5891436664,44.0,45.172,46.38989,46.7,46.8578,46.45475,44.69989,-0.03777568494072176
17276,5824,64242.62523882993,2906102.1063170326,44.50100000000001,44.99945,45.23717,45.5004525,46.1,44.71742,45.9,0.02644562231005281
17277,3295,35117.81598423004,1592259.8185616443,44.65,45.211095,45.4138,45.59957,45.99999,45.89997,44.91772,-0.02139979612187112
17278,3225,35283.25548195002,1585889.359426019,44.55123,44.85,44.93001,45.03499,45.2636,44.91771,44.91384,-8.61575534460495e-05
17279,3705,49778.116421199695,2229671.158907527,44.35697,44.65058,44.75235,44.95,45.3945,44.73001,44.64323,-0.0019400845204371165
17280,4600,69797.19710968979,3198891.418762261,44.80011,45.71,45.92,46.0005225,46.3,44.80011,46.027,0.02738587025790795
17281,3156,51742.72963922988,2378393.0597193628,45.5967,45.801,45.91506500000001,46.0494,46.29571,46.02052,45.84,-0.003922598006280553
17282,9607,133014.90061593958,6365894.164232378,45.75,47.2,48.2,48.69994500000001,49.49999,45.7501,48.33081,0.05640883845062625
17283,16235,246168.5746358508,13112509.36425503,47.65,51.9,53.95003000000001,54.99947,57.48891,48.57794000000001,57.2,0.17748920600585344
17284,21076,279546.9973154604,16933909.156207822,56.69018000000001,59.0801275,60.69971999999999,61.811125,65.89999,57.18998000000001,64.59999,0.12956832647956848
